Word,Furigana,Meaning,Level
両,りょう,,N1
刃,ば,양날,N1
捕,ほ,,N1
縛,ばく,포박,N1
束縛,そくばく,속박,N1
陽暦,ようれき,양력,N1
陰暦,いんれき,음력,N1
暦法,れきほう,역법,N1
西暦,せいれき,서력,N1
暦,こよみ,の,N1
上,うえ,ではもう,N1
春,はる,だ 달력상으로는 이미 봄이다,N1
適,てき,,N1
宜,ぎ,적의(적당),N1
便,べん,,N1
宜,ぎ,편의,N1
時宜,じぎ,시의(적절한 때),N1
盲信,もうしん,맹신,N1
色盲,しきもう,색맹,N1
文盲,もんもう,문맹,N1
盲目,もうもく,맹목,N1
純,じゅん,,N1
粋,すい,순수,N1
精粋,せいすい,정수(가장 순수하고 좋은 부분),N1
抜粋,ばっすい,발췌,N1
粋,いき,な,N1
人,ひと,세련된 사람,N1
屈,くつ,,N1
辱,じょく,굴욕,N1
侮,ぶ,,N1
辱,じょく,모욕,N1
恥,ち,,N1
辱,じょく,치욕,N1
雪,せつ,,N1
辱,じょく,설욕,N1
人,ひと,の,N1
面前,めんぜん,で,N1
辱,はずかし,める 남의 면전에서 창피를 주다,N1
管轄,かんかつ,관할,N1
直,ちょっ,,N1
轄,かつ,직할,N1
犬猿,けんえん,の,N1
仲,なか,견원지간,N1
類人猿,るいじんえん,유인원,N1
猿,さる,원숭이,N1
弦楽,げんがっ,,N1
器,き,현악기,N1
管弦楽,かんげんがく,관현악,N1
上,じょう,,N1
弦,げん,상현,N1
下,か,,N1
弦,げん,하현,N1
弦,つる,を,N1
離,はな,れた,N1
矢,や,시위를 떠난 화살,N1
窒息,ちっそく,질식,N1
窒,ちっ,,N1
素,そ,질소,N1
自,じ,,N1
炊,すい,자취,N1
炊,すい,,N1
事,じ,취사,N1
飯,はん,の,N1
炊,た,き,N1
方,かた,밥 짓는 법,N1
洪水,こうずい,홍수,N1
摂,せつ,,N1
理,り,섭리,N1
摂取,せっしゅ,섭취,N1
摂,せっ,,N1
政,しょう,섭정,N1
摂生,せっせい,섭생,N1
飽,ほう,,N1
食,しょく,포식,N1
飽,ほう,,N1
和,わ,포화,N1
冗,じょう,,N1
談,だん,농담,N1
冗長,じょうちょう,장황함,N1
冗,じょう,,N1
費,ひ,낭비,N1
桜桃,おうとう,앵도,N1
白桃,はくとう,백도,N1
桃,もも,복숭아,N1
桃色,ももいろ,복숭아빛,N1
狩,しゅ,,N1
猟,りょう,수렵,N1
狩,か,る 토끼를 사냥하다,N1
狩,か,りをする 사냥을 하다,N1
朱肉,しゅにく,인주,N1
朱色,しゅいろ,주홍색,N1
朱,しゅ,,N1
雀,じゃく,주작,N1
渦,か,,N1
中,ちゅう,와중,N1
戦,せん,,N1
渦,か,전와(전쟁의 소용돌이),N1
渦,うず,,N1
巻,ま,き 소용돌이,N1
紳,しん,,N1
士,し,신사,N1
中,ちゅう,,N1
枢,すう,중추,N1
枢軸,すうじく,추축,N1
枢軸国,すうじくこく,추축국,N1
碑,ひ,,N1
石,せき,비석,N1
碑,ひ,,N1
銘,めい,비명(비석에 새긴 글),N1
墓碑,ぼひ,묘비,N1
記,き,,N1
念,ねん,,N1
碑,ひ,기념비,N1
鍛練,たんれん,단련,N1
鍛造,たんぞう,단조,N1
日,に,,N1
本刀,ほんとう,일본도,N1
刀剣,とうけん,도검,N1
短刀,たんとう,단도,N1
刀,かたな,칼,N1
太刀,たち,대도,N1
竹刀,しない,죽도,N1
鼓,こ,,N1
動,どう,고동,N1
太,たい,,N1
鼓,こ,북,N1
鼓,つづみ,장구/북,N1
舌,した,,N1
鼓,つづみ,입맛을 다심,N1
裸,ら,,N1
身,しん,나신,N1
裸,ら,,N1
体,たい,나체,N1
裸,はだか,알몸,N1
猶,ゆう,,N1
予,よ,유예,N1
金塊,きんかい,금괴,N1
土,ど,,N1
塊,かい,토괴(흙덩이),N1
旋回,せんかい,선회,N1
旋律,せんりつ,선율,N1
螺,ら,,N1
旋,せん,나선,N1
弓,きゅう,,N1
道,どう,궁도,N1
弓術,きゅうじゅつ,궁술,N1
弓,ゆみ,,N1
矢,や,궁시(활과 화살),N1
貨,か,,N1
幣,へい,화폐,N1
紙,し,,N1
幣,へい,지폐,N1
網膜,もうまく,망막,N1
粘膜,ねんまく,점막,N1
角膜,かくまく,각막,N1
鼓,こ,,N1
膜,まく,고막,N1
扇風,せんぷう,,N1
機,き,선풍기,N1
扇動,せんどう,선동,N1
扇,おうぎ,,N1
形,がた,부채꼴,N1
大,だい,,N1
腸,ちょう,대장,N1
小腸,しょうちょう,소장,N1
腸,ちょう,,N1
炎,えん,장염,N1
水槽,すいそう,수조,N1
浴槽,よくそう,욕조,N1
慈,じ,,N1
愛,あい,자애,N1
慈悲,じひ,자비,N1
慈父,じふ,자부(인자한 아버지),N1
仁,じん,,N1
慈,じ,인자,N1
征伐,せいばつ,정벌,N1
討伐,とうばつ,토벌,N1
殺伐,さつばつ,살벌,N1
紛,ふん,,N1
糾,きゅう,분규,N1
糾,きゅう,,N1
明,めい,규명,N1
糾,きゅう,,N1
弾,だん,규탄,N1
糾,きゅう,,N1
合,ごう,규합,N1
墳,ふん,,N1
墓,ぼ,분묘,N1
古,こ,,N1
墳,ふん,고분,N1
坪,つぼ,の,N1
家,いえ,15평짜리 집,N1
紺色,こんいろ,감색,N1
恐,きょう,,N1
慌,こう,공황,N1
娯,ご,,N1
楽,らく,오락,N1
毒舌,どくぜつ,독설,N1
口舌,こうぜつ,구설,N1
舌端,ぜったん,혀끝,N1
舌,した,혀,N1
二,に,,N1
枚舌,まいじた,일구이언(전후 모순된 말을 함),N1
羅,ら,,N1
列,れつ,나열,N1
羅,ら,,N1
針盤,しんばん,나침반,N1
網,もう,,N1
羅,ら,망라,N1
峡,きょう,,N1
谷,こく,협곡,N1
海,かい,,N1
峡,きょう,해협,N1
俸,ほう,,N1
給,きゅう,봉급,N1
年俸,ねんぽう,연봉,N1
九分九,くぶく,,N1
厘,りん,99퍼센트,N1
最高峰,さいこうほう,최고봉,N1
霊峰,れいほう,영봉(신성시되는 산),N1
立,た,つ,N1
峰,みね,우뚝 솟은 봉우리,N1
剣,けん,が,N1
峰,みね,성패의 갈림길(고비),N1
醸,じょう,,N1
造,ぞう,양조,N1
醸,じょう,,N1
成,せい,양성,N1
弔,ちょう,,N1
問,もん,조문,N1
慶,けい,,N1
弔,ちょう,경조,N1
遺,い,,N1
族,ぞく,を,N1
弔,とむら,う 유족을 조문하다,N1
甲乙,こうおつ,갑을,N1
果,か,,N1
汁,じゅう,과즙,N1
液,えき,,N1
汁,じゅう,액즙,N1
乳汁,にゅうじゅう,유즙,N1
味噌,みそ,,N1
汁,しる,"된장국, レモンの",N1
汁,しる,레몬즙,N1
尼,に,,N1
僧,そう,비구니(여승),N1
尼寺,あまでら,여승방(여승만 사는 절),N1
普,ふ,,N1
遍,へん,보편,N1
遍歴,へんれき,편력,N1
遍在,へんざい,편재(두루 퍼져 있음),N1
均衡,きんこう,균형,N1
平衡,へいこう,평형,N1
薫風,くんぷう,훈풍,N1
薫製,くんせい,훈제,N1
香,かお,"る는 물질적인 의미의 ""향기""를 뜻합니다.",N1
薫,かお,"る는 추상적/비유적인 의미의 ""향기""를 뜻합니다.",N1
狩,しゅ,,N1
猟,りょう,수렵,N1
密,みつ,,N1
猟,りょう,밀렵,N1
渉猟,しょうりょう,섭렵,N1
羊毛,ようもう,양모(양털),N1
羊,ひつじ,양,N1
約款,やっかん,약관,N1
定款,ていかん,정관,N1
借,しゃっ,,N1
款,かん,차관,N1
閲覧,えつらん,열람,N1
検閲,けんえつ,검열,N1
偵察,ていさつ,정찰,N1
探偵,たんてい,탐정,N1
密偵,みってい,밀정,N1
一喝,いっかつ,일갈,N1
恐,きょう,,N1
喝,かつ,공갈,N1
果,か,,N1
敢,かん,과감,N1
勇敢,ゆうかん,용감,N1
敢行,かんこう,감행,N1
胎,たい,,N1
児,じ,태아,N1
受胎,じゅたい,수태,N1
胎動,たいどう,태동,N1
母,ぼ,,N1
胎,たい,모태,N1
胎生,たいせい,태생,N1
発酵,はっこう,발효,N1
酵,こう,,N1
母,ぼ,효모,N1
酵,こう,,N1
素,そ,효소,N1
憤慨,ふんがい,분개,N1
悲,ひ,,N1
憤,ふん,비분,N1
養豚,ようとん,양돈,N1
豚,とん,カツ 돈까스,N1
豚肉,ぶたにく,돼지고기,N1
遮断,しゃだん,차단,N1
遮光,しゃこう,차광,N1
門,もん,,N1
扉,ぴ,문짝/대문,N1
自,じ,,N1
動,どう,,N1
扉,とびら,자동문,N1
硫,りゅう,,N1
酸,さん,황산,N1
硫,い,,N1
黄,おう,황,N1
赦免,しゃめん,사면,N1
特赦,とくしゃ,특사,N1
容赦,ようしゃ,용서,N1
窃盗,せっとう,절도,N1
気,き,,N1
泡,ほう,기포,N1
泡沫,ほうまつ,포말(물거품),N1
水泡,すいほう,수포(물거품),N1
泡,あわ,,N1
立,だ,つ 거품이 일다,N1
又彼,またかれ,に,N1
会,あ,った 또 그를 만났다,N1
慨嘆,がいたん,개탄,N1
憤慨,ふんがい,분개,N1
感慨,かんがい,감개,N1
紡績,ぼうせき,방적,N1
綿,わた,を,N1
紡,つむ,ぐ 목화를 자아 실을 뽑다,N1
悔恨,かいこん,회한,N1
怨恨,えんこん,원한,N1
痛恨,つうこん,통한,N1
脂,し,,N1
肪,ぼう,지방,N1
扶,ふ,,N1
養,よう,부양,N1
扶,ふ,,N1
助,じょ,부조,N1
戯,ぎ,,N1
曲,きょく,희곡,N1
遊,ゆう,,N1
戯,ぎ,유희,N1
忌避,きひ,기피,N1
禁,きん,,N1
忌,き,금기,N1
小,しょう,,N1
人君,じんくん,,N1
子,し,を,N1
忌,い,む 소인은 군자를 꺼리고 싫어한다,N1
忌,い,まわしい,N1
記,き,,N1
憶,おく,불쾌한 기억,N1
濁,だく,,N1
流,りゅう,탁류,N1
濁音,だくおん,탁음,N1
奔,ほん,,N1
流,りゅう,분류(격류),N1
狂,きょう,,N1
奔,ほん,광분,N1
奔走,ほんそう,(일이 잘되도록) 분주하게 뛰어다님,N1
斗,と,,N1
酒,しゅ,두주(말술),N1
北,ほく,,N1
斗,と,,N1
七星,しちせい,북두칠성,N1
迅速,じんそく,신속,N1
疾風迅雷,しっぷうじんらい,질풍신뢰(맹렬한 기세와 민첩한 행동),N1
肖,しょう,,N1
像,ぞう,초상,N1
不,ふ,,N1
肖,しょう,불초,N1
植,うえ,,N1
木,き,,N1
鉢,ばち,화분,N1
衣,い,,N1
鉢,はつ,의발(가사와 바리때/스승에게서 받는 불도의 오의),N1
不,ふ,,N1
朽,きゅう,불후,N1
老,ろう,,N1
朽,きゅう,노후,N1
甲殻,こうかく,갑각,N1
地,ち,,N1
殻,かく,지각,N1
貝殻,かいがら,조개껍데기,N1
抜,ぬ,け,N1
殻,がら,(매미 등의)허물/빈 껍질,N1
享,きょう,,N1
有,ゆう,향유,N1
享,きょう,,N1
受,じゅ,향수,N1
享,きょう,,N1
楽,らく,향락,N1
藩主,はんしゅ,번주(에도시대의 영주),N1
沙汰,さた,소식/통지/기별,N1
無沙汰,ぶさた,소식이 오랫동안 끊어짐,N1
媒介,ばいかい,매개,N1
触,しょく,,N1
媒,ばい,촉매,N1
媒,ばい,,N1
酌,しゃく,중매,N1
媒,ばい,,N1
酌,しゃく,,N1
人,にん,중매쟁이,N1
養鶏,ようけい,양계,N1
鶏肉,けいにく,닭고기,N1
鶏,にわとり,닭,N1
禅,ぜん,,N1
宗,しゅう,선종,N1
座,ざ,,N1
禅,ぜん,좌선,N1
禅僧,ぜんそう,선승,N1
委,い,,N1
嘱,しょく,위촉,N1
嘱,しょく,,N1
託,たく,촉탁(청탁),N1
胴体,どうたい,동체(몸통),N1
胴,どう,,N1
衣,い,조끼,N1
更迭,こうてつ,경질/교체,N1
挿,そう,,N1
入,にゅう,삽입,N1
挿,そう,,N1
画,が,삽화,N1
髪,かみ,に,N1
挿,さ,す 비녀를 머리에 꽂다,N1
砂,すな,,N1
嵐,あらし,모래폭풍,N1
脊椎,せきつい,척추,N1
腰椎,ようつい,요추,N1
椎間板,ついかんばん,추간판,N1
絹,けん,,N1
糸,し,견사(명주실),N1
純,じゅん,,N1
絹,けん,순견,N1
絹物,きぬもの,견직물/비단옷,N1
陪席,ばいせき,배석,N1
陪審員,ばいしんいん,배심원,N1
解剖,かいぼう,해부,N1
剖検,ぼうけん,부검,N1
系,けい,,N1
譜,ふ,계보/족보,N1
楽,がく,,N1
譜,ふ,악보,N1
悠,ゆう,,N1
久,きゅう,유구(영구),N1
悠々,ゆうゆう,느긋함/여유있음,N1
悠々,ゆうゆう,,N1
自,じ,,N1
適,てき,유유자적,N1
淑,しゅく,,N1
女,じょ,숙녀,N1
貞,てい,,N1
淑,しゅく,정숙,N1
貞,てい,,N1
淑,しゅく,"는 ""여자의 정숙함""을 뜻합니다.",N1
静,せい,,N1
粛,しゅく,"는 ""조용하고 엄숙함""을 뜻합니다.",N1
帆船,はんせん,범선,N1
出,しゅっ,,N1
帆,ぱん,출범,N1
帆,ほ,,N1
柱,ばしら,돛대,N1
暁,ぎょう,,N1
星,せい,샛별,N1
今,こん,,N1
暁,ぎょう,오늘 새벽,N1
暁,あかつき,새벽/새벽녘,N1
傑作,けっさく,걸작,N1
豪傑,ごうけつ,호걸,N1
傑,けっ,,N1
出,しゅつ,걸출,N1
警笛,けいてき,경적,N1
汽,き,,N1
笛,てき,기적(기차 소리),N1
口笛,くちぶえ,휘파람,N1
草笛,くさぶえ,풀피리,N1
奴,ど,,N1
隷,れい,노예,N1
農,のう,,N1
奴,ど,농노,N1
手,て,,N1
錠,じょう,수갑,N1
施,せ,,N1
錠,じょう,시정(자물쇠를 채움),N1
錠,じょう,,N1
剤,ざい,알약,N1
拳,けん,,N1
銃,じゅう,권총,N1
憲法,けんぽう,권법,N1
拳,こぶし,주먹,N1
遷,せん,,N1
都,と,천도,N1
変遷,へんせん,변천,N1
左,さ,,N1
遷,せん,좌천,N1
拙劣,せつれつ,졸렬,N1
稚,ち,,N1
拙,せつ,치졸,N1
拙著,せっちょ,졸저,N1
拙者,せっしゃ,소생(자신의 겸칭),N1
侍,じ,,N1
女,じょ,시녀,N1
侍,じ,,N1
従,じゅう,시종,N1
侍,さむらい,사무라이,N1
縮尺,しゅくしゃく,축척,N1
尺,しゃく,,N1
度,ど,척도,N1
尺,しゃっ,,N1
貫法,かんほう,척관법(옛 일본의 도량형),N1
峠,とうげ,고개/고비,N1
峠,とうげ,,N1
道,みち,고갯길,N1
篤実,とくじつ,독실,N1
危,き,,N1
篤,とく,위독,N1
渇望,かつぼう,갈망,N1
枯,こ,,N1
渇,かつ,고갈,N1
喉,のど,が,N1
渇,かわ,いて,N1
水,みず,を,N1
飲,の,んだ 목이 말라서 물을 마셨다,N1
叔,しゅく,,N1
父,ふ,숙부,N1
雌,し,,N1
雄,ゆう,자웅,N1
雌,し,,N1
伏,ふく,자복(남에게 굴종하며 따름),N1
雌,め,,N1
牛,うし,암소,N1
雌,めす,암컷,N1
堪忍,かんにん,감인(인내),N1
堪能,かんのう,뛰어남/만족함,N1
叙,じょ,,N1
述,じゅつ,서술,N1
叙,じょ,,N1
事詩,じし,서사시,N1
酢酸,さくさん,초산(아세트산),N1
酢,す,초/식초,N1
酢,す,,N1
豚,ぶた,탕수육,N1
吟,ぎん,,N1
味,み,음미,N1
吟遊,ぎんゆう,,N1
詩,し,,N1
人,じん,음유시인,N1
逓信,ていしん,체신(우편/전신 업무),N1
逓送,ていそう,체송(여러 사람을 거쳐서 보냄),N1
甚大,じんだい,심대,N1
激甚,げきじん,격심,N1
崇拝,すうはい,숭배,N1
崇高,すうこう,숭고,N1
漆黒,しっこく,칠흑,N1
漆,しっ,,N1
器,き,칠기,N1
漆,うるし,옻나무/옻(칠),N1
岬,みさき,곶/갑,N1
潔癖,けっぺき,결벽,N1
悪癖,あくへき,못된 버릇,N1
癖,くせ,버릇/습관,N1
口癖,くちぐせ,입버릇,N1
愉,ゆ,,N1
快,かい,유쾌,N1
愉,ゆ,,N1
悦,えつ,유열,N1
岩,がん,,N1
礁,しょう,암초,N1
座,ざ,,N1
礁,しょう,"좌초, サンゴ",N1
礁,しょう,산호초,N1
駐,ちゅう,,N1
屯,とん,주둔,N1
駐,ちゅう,,N1
屯,とん,,N1
地,ち,주둔지,N1
婚姻,こんいん,혼인,N1
姻族,いんぞく,인척,N1
模擬,もぎ,모의,N1
擬,ぎ,,N1
人,じん,,N1
化,か,의인화,N1
擬,ぎ,,N1
態,たい,의태,N1
土,ど,,N1
塀,べい,토담,N1
板塀,いたべい,널빤장,N1
口唇,こうしん,구순(입술),N1
読唇,どくしん,,N1
術,じゅつ,독순술,N1
,,,N1
唇,くちびる,입술,N1
和,わ,,N1
睦,ぼく,화목,N1
親睦,しんぼく,친목,N1
閑,かん,,N1
寂,じゃく,한적,N1
閑散,かんさん,한산,N1
幽玄,ゆうげん,유현,N1
幽閉,ゆうへい,유폐,N1
幽霊,ゆうれい,유령,N1
法曹,ほうそう,법조,N1
御曹,おんぞう,,N1
司,し,명문가의 장남/아직 가독 상속을 받지 않은 아들,N1
詠嘆,えいたん,영탄,N1
詠,えい,,N1
唱,しょう,영창,N1
詩,し,を,N1
詠,よ,む 시를 읊다,N1
卑,ひ,,N1
屈,くつ,비굴,N1
卑,ひ,,N1
怯,きょう,비겁,N1
侮,ぶ,,N1
辱,じょく,모욕,N1
侮,ぶ,,N1
蔑,めつ,모멸,N1
鋳,ちゅう,,N1
造,ぞう,주조,N1
鋳,ちゅう,,N1
鉄,てつ,주철,N1
鋳,い,,N1
物,もの,주물,N1
鋳,い,,N1
型,がた,주형(거푸집),N1
抹,まっ,,N1
消,しょう,말소,N1
抹殺,まっさつ,말살,N1
一抹,いちまつ,일말,N1
抹茶,まっちゃ,말차(가루차),N1
大,たい,,N1
尉,い,대위,N1
中,ちゅう,,N1
尉,い,중위,N1
少,しょう,,N1
尉,い,소위,N1
奴,ど,,N1
隷,れい,노예,N1
隷属,れいぞく,예속,N1
禍,か,,N1
福,ふく,화복,N1
禍,か,,N1
根,こん,화근,N1
災,さい,,N1
禍,か,재화(재해),N1
酪農,らくのう,낙농,N1
酪農,らくのう,,N1
業,ぎょう,낙농업,N1
根茎,こんけい,근경(뿌리와 줄기),N1
地下,ちか,,N1
茎,けい,땅속줄기,N1
歯,は,,N1
茎,ぐき,치경(잇몸),N1
元帥,げんすい,원수,N1
将,しょう,,N1
帥,すい,장수,N1
逝去,せいきょ,서거,N1
急,きゅう,,N1
逝,せい,급서(급사),N1
若,わか,くして,N1
逝,ゆ,く 젊어서 죽다(요절하다),N1
逝,い,く,N1
春,はる,を,N1
惜,お,しむ 가는 봄을 아쉬워하다,N1
汽,き,,N1
車,しゃ,기차,N1
汽,き,,N1
笛,てき,기적(기차 소리),N1
汽,き,,N1
缶,かん,기관(보일러),N1
匿名,とくめい,익명,N1
隠匿,いんとく,은닉,N1
胸,きょう,,N1
襟,きん,흉금,N1
開襟,かいきん,개금(깃을 헤쳐 젖힘),N1
襟首,えりくび,목덜미,N1
蛍光灯,けいこうとう,형광등,N1
蛍,ほたる,반딧불,N1
寡,か,,N1
黙,もく,과묵,N1
寡,か,,N1
少,しょう,과소,N1
寡婦,かふ,과부,N1
下痢,げり,설사,N1
赤,せき,,N1
痢,り,적리(이질의 한 가지),N1
凡庸,ぼんよう,범용/평범,N1
中,ちゅう,,N1
庸,よう,중용,N1
坑道,こうどう,갱도,N1
炭坑,たんこう,탄갱,N1
伽,が,,N1
藍,らん,가람(절의 큰 건물),N1
藍,あい,,N1
染,ぞ,め 쪽빛 염색,N1
盗賊,とうぞく,도적,N1
山賊,さんぞく,산적,N1
海賊,かいぞく,해적,N1
搾,さく,,N1
乳,にゅう,착유,N1
圧搾,あっさく,압착,N1
絞,しぼ,"る는 ""(수건 등의) 물기가 빠지게 비틀어 짜다, 억지로 쥐어짜내다""라는 뜻입니다.",N1
搾,しぼ,"る는 ""(압박해서) 액즙/젖 등을 짜다""라는 뜻입니다.",N1
湖,こ,,N1
畔,はん,호반(호숫가),N1
河,か,,N1
畔,はん,하반(강가),N1
長唄,ながうた,에도시대에 유행한 긴 속요(샤미센 반주에 맞추어 부름),N1
瞳孔,どうこう,동공,N1
鼻,び,,N1
孔,こう,비공,N1
孔,こう,,N1
子,し,공자,N1
呂,ろ,,N1
律,れつ,(속어)말씨/말투,N1
風呂,ふろ,목욕,N1
風呂,ふろ,,N1
敷,しき,보자기,N1
拷問,ごうもん,고문,N1
令,れい,,N1
嬢,じょう,"영양(영애), お",N1
嬢,じょう,ちゃん 아가씨(친근하게 부르는 말),N1
渓谷,けいこく,계곡,N1
渓,けい,,N1
流,りゅう,계류(시냇물),N1
老翁,ろうおう,노옹(노인 남성),N1
清廉,せいれん,청렴,N1
廉,れん,,N1
価,か,염가,N1
低廉,ていれん,저렴,N1
廉,れん,,N1
恥,ち,염치,N1
破,は,,N1
廉,れん,,N1
恥,ち,파렴치,N1
謹厳,きんげん,근엄,N1
謹慎,きんしん,근신,N1
謹,きん,,N1
賀,が,,N1
新年,しんねん,근하신년,N1
瞳孔,どうこう,동공,N1
瞳,ひとみ,눈동자,N1
澄,す,んだ,N1
瞳,ひとみ,맑은 눈동자,N1
湧水,ゆうすい,용수,N1
湧,ゆう,,N1
出,しゅつ,용출,N1
窯,よう,,N1
業,ぎょう,요업(도자기/벽돌/기와 등을 만드는 공업),N1
炭,すみ,を,N1
焼,や,く,N1
窯,かま,숯가마,N1
褒,ほう,,N1
美,び,포상/상,N1
褒,ほう,,N1
章,しょう,포장(훈장/표창),N1
子,こ,,N1
供,ども,を,N1
褒,ほ,める 아이를 칭찬하다,N1
美,び,,N1
醜,しゅう,미추,N1
醜,しゅう,,N1
態,たい,추태,N1
醜,しゅう,,N1
悪,あく,추악,N1
一,いっ,,N1
升,しょう,한 되,N1
升,ます,,N1
目,め,두량(되로 된 양),N1
殉,じゅん,,N1
国,こく,순국,N1
殉,じゅん,,N1
教,きょう,순교,N1
煩雑,はんざつ,번잡,N1
煩悶,はんもん,번민,N1
煩労,はんろう,번로(걱정하고 수고함),N1
煩悩,ぼんのう,번뇌,N1
弾劾,だんがい,탄핵,N1
堕,だ,,N1
落,らく,타락,N1
堕,だ,,N1
罪,ざい,타죄(죄에 빠짐),N1
租,そ,,N1
税,ぜい,조세,N1
桟橋,さんばし,잔교,N1
令婿,れいせい,영서(남의 사위의 높임말),N1
婿,むこ,사위,N1
花婿,はなむこ,새신랑,N1
恋,れん,,N1
慕,ぼ,연모,N1
思慕,しぼ,사모,N1
罷,ひ,,N1
業,ぎょう,파업,N1
罷,ひ,,N1
免,めん,파면,N1
矯,きょう,,N1
正,せい,교정,N1
悪,わる,い,N1
癖,くせ,を,N1
矯,た,める 나쁜 버릇을 바로잡다,N1
某,ぼう,,N1
氏,し,모 씨,N1
某国,ぼうこく,모 국,N1
某所,ぼうしょ,모 처,N1
囚,しゅう,,N1
人,じん,수인(죄수),N1
死,し,,N1
刑,けい,,N1
囚,しゅう,사형수,N1
虹,にじ,무지개,N1
虹色,にじいろ,무지개빛,N1
分泌,ぶんぴつ,분비,N1
泌,ひ,,N1
尿,にょう,,N1
器科,きか,비뇨기과,N1
漸進的,ぜんしんてき,점진적,N1
漸,ぜん,,N1
次,じ,점차,N1
漸増,ぜんぞう,점증,N1
蚊,か,모기,N1
蚊取,かと,り,N1
線香,せんこう,모기향,N1
災厄,さいやく,재액,N1
厄介,やっかい,귀찮음/성가심/폐,N1
海藻,かいそう,해조,N1
緑,りょく,,N1
藻類,そうるい,녹조류,N1
藻,も,,N1
魚,うお,조어(해조나 수초가 무성한 곳에 사는 물고기의 총칭),N1
嫡,ちゃく,,N1
男,なん,적남(대를 이을 아들),N1
嫡,ちゃく,,N1
子,し,적자(대를 이을 아들),N1
嫡出,ちゃくしゅつ,적출(본처 소생),N1
威,い,,N1
嚇,かく,위협,N1
嚇,かく,,N1
怒,ど,혁노(버럭 성을 냄),N1
凹凸,おうとつ,요철,N1
凸,とつ,レンズ 볼록 렌즈,N1
韻律,いんりつ,운율,N1
韻文,いんぶん,운문,N1
余,よ,,N1
韻,いん,여운,N1
霜害,そうがい,상해(서리 피해),N1
