Link,Word,Kanji,Furigana,Meaning,Level
https://nihongokanji.com/1105,抵抗,ていこう,저항,N1
https://nihongokanji.com/1105,抗争,こうそう,항쟁,N1
https://nihongokanji.com/1106,模,も,,N1
https://nihongokanji.com/1106,範,はん,모범,N1
https://nihongokanji.com/1106,模擬,もぎ,모의,N1
https://nihongokanji.com/1106,模,も,,N1
https://nihongokanji.com/1106,型,けい,모형,N1
https://nihongokanji.com/1106,模,も,,N1
https://nihongokanji.com/1106,倣,ほう,모방,N1
https://nihongokanji.com/1106,規模,きぼ,규모,N1
https://nihongokanji.com/1107,雄大,ゆうだい,웅대,N1
https://nihongokanji.com/1107,英雄,えいゆう,영웅,N1
https://nihongokanji.com/1107,雌,し,,N1
https://nihongokanji.com/1107,雄,ゆう,자웅,N1
https://nihongokanji.com/1107,雄,お,,N1
https://nihongokanji.com/1107,鹿,じか,수사슴,N1
https://nihongokanji.com/1107,雄,おす,수컷,N1
https://nihongokanji.com/1108,利,り,,N1
https://nihongokanji.com/1108,益,えき,이익,N1
https://nihongokanji.com/1108,有益,ゆうえき,유익,N1
https://nihongokanji.com/1108,国益,こくえき,국익,N1
https://nihongokanji.com/1108,利,り,,N1
https://nihongokanji.com/1108,益,やく,신불이 인간에게 내리는 은혜,N1
https://nihongokanji.com/1109,緊,きん,,N1
https://nihongokanji.com/1109,張,ちょう,긴장,N1
https://nihongokanji.com/1109,緊迫,きんぱく,긴박,N1
https://nihongokanji.com/1109,緊,きん,,N1
https://nihongokanji.com/1109,急,きゅう,긴급,N1
https://nihongokanji.com/1109,緊密,きんみつ,긴밀,N1
https://nihongokanji.com/1110,宣言,せんげん,선언,N1
https://nihongokanji.com/1110,宣伝,せんでん,선전,N1
https://nihongokanji.com/1110,宣誓,せんせい,선서,N1
https://nihongokanji.com/1110,宣告,せんこく,선고,N1
https://nihongokanji.com/1111,昭,しょう,,N1
https://nihongokanji.com/1111,和,わ,쇼와(서기 1926~1989까지의 일본 연호),N1
https://nihongokanji.com/1111,昭,しょう,,N1
https://nihongokanji.com/1111,和,わ,,N1
https://nihongokanji.com/1111,天皇,てんのう,쇼와 천황,N1
https://nihongokanji.com/1112,廃,はい,,N1
https://nihongokanji.com/1112,止,し,폐지,N1
https://nihongokanji.com/1112,荒廃,こうはい,황폐,N1
https://nihongokanji.com/1112,廃,はい,,N1
https://nihongokanji.com/1112,棄,き,폐기,N1
https://nihongokanji.com/1112,地,ち,,N1
https://nihongokanji.com/1112,方産,ほうさん,,N1
https://nihongokanji.com/1112,業,ぎょう,が,N1
https://nihongokanji.com/1112,廃,すた,れる 지방 산업이 쇠퇴하다,N1
https://nihongokanji.com/1112,名,な,が,N1
https://nihongokanji.com/1112,廃,すた,る 명성이 땅에 떨어지다,N1
https://nihongokanji.com/1113,長,ちょう,,N1
https://nihongokanji.com/1113,江,こう,장강,N1
https://nihongokanji.com/1113,江,こう,,N1
https://nihongokanji.com/1113,湖,こ,강호(세상),N1
https://nihongokanji.com/1113,江戸時,えどじ,,N1
https://nihongokanji.com/1113,代,だい,에도 시대(서기 1603~1867),N1
https://nihongokanji.com/1114,同,どう,,N1
https://nihongokanji.com/1114,僚,りょう,동료,N1
https://nihongokanji.com/1114,官,かん,,N1
https://nihongokanji.com/1114,僚,りょう,관료,N1
https://nihongokanji.com/1114,閣,かく,,N1
https://nihongokanji.com/1114,僚,りょう,각료,N1
https://nihongokanji.com/1115,吉日,きちじつ,길일,N1
https://nihongokanji.com/1115,大吉,だいきち,대길,N1
https://nihongokanji.com/1115,吉,きち,,N1
https://nihongokanji.com/1115,夢,む,길몽,N1
https://nihongokanji.com/1115,不,ふ,,N1
https://nihongokanji.com/1115,吉,きつ,불길,N1
https://nihongokanji.com/1116,盛大,せいだい,성대,N1
https://nihongokanji.com/1116,旺盛,おうせい,왕성,N1
https://nihongokanji.com/1116,全盛,ぜんせい,,N1
https://nihongokanji.com/1116,期,き,전성기,N1
https://nihongokanji.com/1116,繁,はん,,N1
https://nihongokanji.com/1116,盛,じょう,번성,N1
https://nihongokanji.com/1117,皇帝,こうてい,황제,N1
https://nihongokanji.com/1117,皇后,こうごう,황후,N1
https://nihongokanji.com/1117,皇,こう,,N1
https://nihongokanji.com/1117,位,い,황위,N1
https://nihongokanji.com/1117,皇,おう,,N1
https://nihongokanji.com/1117,子,じ,황자,N1
https://nihongokanji.com/1117,皇女,おうじょ,황녀,N1
https://nihongokanji.com/1117,天皇,てんのう,천황,N1
https://nihongokanji.com/1118,君臨,くんりん,군림,N1
https://nihongokanji.com/1118,降臨,こうりん,강림,N1
https://nihongokanji.com/1118,臨,りん,,N1
https://nihongokanji.com/1118,終,じゅう,임종,N1
https://nihongokanji.com/1118,臨,りん,,N1
https://nihongokanji.com/1118,時,じ,임시,N1
https://nihongokanji.com/1119,踏,とう,,N1
https://nihongokanji.com/1119,破,は,답파,N1
https://nihongokanji.com/1119,未,み,,N1
https://nihongokanji.com/1119,踏,とう,미답,N1
https://nihongokanji.com/1119,踏,とう,,N1
https://nihongokanji.com/1119,査,さ,답사,N1
https://nihongokanji.com/1120,破,は,,N1
https://nihongokanji.com/1120,壊,かい,파괴,N1
https://nihongokanji.com/1120,壊滅,かいめつ,괴멸,N1
https://nihongokanji.com/1120,崩壊,ほうかい,붕괴,N1
https://nihongokanji.com/1121,債,さい,,N1
https://nihongokanji.com/1121,務,む,채무,N1
https://nihongokanji.com/1121,負,ふ,,N1
