Word,Furigana,Meaning,Level
堕落,だらく,타락,N1
堕罪,だざい,타죄(죄에 빠짐),etc
租税,そぜい,조세,etc
桟橋,さんばし,잔교,N1
令婿,れいせい,영서(남의 사위의 높임말),etc
婿,むこ,사위,N1
花婿,はなむこ,새신랑,etc
恋慕,れんぼ,연모,etc
思慕,しぼ,사모,etc
罷業,ひぎょう,파업,etc
罷免,ひめん,파면,etc
矯正,きょうせい,교정,etc
某氏,ぼうし,모 씨,etc
某国,ぼうこく,모 국,etc
某所,ぼうしょ,모 처,etc
囚人,しゅうじん,수인(죄수),etc
死刑囚,しけいしゅう,사형수,etc
虹,にじ,무지개,N2
虹色,にじいろ,무지개빛,etc
分泌,ぶんぴつ,분비,etc
泌尿器科,ひにょうきか,비뇨기과,etc
漸進的,ぜんしんてき,점진적,etc
漸次,ぜんじ,점차,etc
漸増,ぜんぞう,점증,etc
蚊,か,모기,N2
蚊取,かと,り,etc
線香,せんこう,모기향,etc
災厄,さいやく,재액,etc
厄介,やっかい,귀찮음/성가심/폐,N2
海藻,かいそう,해조,etc
緑藻類,りょくそうるい,녹조류,etc
藻魚,もうお,조어(해조나 수초가 무성한 곳에 사는 물고기의 총칭),etc
嫡男,ちゃくなん,적남(대를 이을 아들),etc
嫡子,ちゃくし,적자(대를 이을 아들),etc
嫡出,ちゃくしゅつ,적출(본처 소생),etc
威嚇,いかく,위협,etc
嚇怒,かくど,혁노(버럭 성을 냄),etc
凹凸,おうとつ,요철,etc
凸レンズ,とつレンズ,볼록 렌즈,etc
韻律,いんりつ,운율,etc
韻文,いんぶん,운문,etc
余韻,よいん,여운,etc
霜害,そうがい,상해(서리 피해),etc
秋霜,しゅうそう,추상(가을 서리),etc
霜柱,しもばしら,서릿발,etc
初霜,はつしも,첫 서리,etc
硝酸,しょうさん,질산,etc
硝石,しょうせき,초석(질산칼륨),etc
勅語,ちょくご,칙어,etc
勅書,ちょくしょ,칙서,etc
詔勅,しょうちょく,조칙,etc
石棺,せっかん,석관,etc
納棺,のうかん,납관,etc
儒教,じゅきょう,유교,etc
儒学,じゅがく,유학,etc
郷愁,きょうしゅう,향수,N1
哀愁,あいしゅう,애수,etc
憂愁,ゆうしゅう,우수,etc
楼閣,ろうかく,누각,etc
鐘楼,しょうろう,종루,etc
望楼,ぼうろう,망루,etc
摩天楼,まてんろう,마천루,etc
眉目,びもく,미목(용모),etc
白眉,はくび,백미,etc
焦眉,しょうび,초미(매우 위급함),etc
眉間,みけん,미간,etc
眉毛,まゆげ,눈썹,etc
薪炭,しんたん,신탄(장작과 숯),etc
薪,たきぎ,장작,etc
褐色,かっしょく,갈색,etc
下賜,かし,하사,etc
恩賜,おんし,천황에게서 받은 물건,etc
修繕,しゅうぜん,수선,N2
繕う,つくろう,터진 데를 깁다,N1
消火栓,しょうかせん,소화전,etc
水栓,すいせん,수도꼭지,etc
栓抜き,せんぬき,병따개,etc
凹レンズ,おうレンズ,오목 렌즈,etc
妖艶,ようえん,요염,etc
艶聞,えんぶん,염문,etc
艶艶,つやつや,반들반들,etc
艶気,つやけ,윤기/요염함,etc
錬金術,れんきんじゅつ,연금술,etc
精錬,せいれん,정련,etc
製錬,せいれん,제련,etc
折衷,せっちゅう,절충,N1
苦衷,くちゅう,고충,etc
駆逐,くちく,구축,N1
角逐,かくちく,각축,etc
逐次,ちくじ,축차(순차/하나하나),etc
排斥,はいせき,배척,etc
斥力,せきりょく,척력,etc
斥候,せっこう,척후,etc
詔勅,しょうちょく,조칙,etc
詔書,しょうしょ,조서,etc
詔,みことのり,조칙,etc
憧憬,しょうけい,동경,etc
春宵,しゅんしょう,춘소(봄밤),etc
春宵一刻値千金,しゅんしょういっこくあたいせんきん,춘소일각지천금(봄밤의 한때는 천금의 가치가 있음),etc
今宵,こよい,오늘 밤/저녁,etc
宵月,よいづき,초저녁 달,etc
妄想,もうそう,망상,etc
妄信,もうしん,망신(무턱대고 믿음),etc
妄言,もうげん,망언,etc
虚妄,きょもう,허망,etc
妄挙,ぼうきょ,망거(분별없는 행동),etc
晩酌,ばんしゃく,만작(저녁 반주),etc
酌婦,しゃくふ,작부,etc
媒酌,ばいしゃく,중매,etc
参酌,さんしゃく,참작,etc
養蚕,ようさん,양잠,etc
蚕糸,さんし,잠사(명주실),etc
蚕食,さんしょく,잠식,etc
蚕,かいこ,누에,etc
頒布,はんぷ,반포,etc
頒価,はんか,반가(물건을 나누어 주는 값),etc
肢体,したい,지체(팔다리),etc
四肢,しし,사지,etc
選択肢,せんたくし,선택지,etc
謄本,とうほん,등본,etc
謄写,とうしゃ,등사(베껴 씀),etc
後嗣,こうし,후사,etc
継嗣,けいし,계사(후계자),etc
嫡嗣,ちゃくし,적사(본처의 아들),etc
畝,うね,밭두둑,etc
畝間,うねま,고랑,etc
畝傍駅,うねびえき,우네비 역,etc
抄録,しょうろく,초록,etc
抄本,しょうほん,초본,etc
抄訳,しょうやく,초역(원문에서 필요한 부분만 뽑아서 번역함),etc
爽快,そうかい,상쾌,etc
爽涼,そうりょう,상쾌하고 시원함,etc
惰性,だせい,타성,etc
怠惰,たいだ,태만함,N1
惰力,だりょく,타력,etc
惰眠,だみん,게으르게 자고 있는 상태,etc
蛮行,ばんこう,만행,etc
野蛮,やばん,야만,etc
蛮勇,ばんゆう,만용,etc
旺盛,おうせい,왕성,N1
壱万円,いちまんえん,일만 엔,etc
瑠璃,るり,유리,etc
瑠璃色,るりいろ,유리색(자색을 띤 남색),etc
諸侯,しょこう,제후,etc
侯爵,こうしゃく,후작,etc
括弧,かっこ,괄호,N2
円弧,えんこ,원호,etc
附属,ふぞく,부속,N2
附言,ふげん,부언,etc
寄附,きふ,기부,N2
焼き芋,やきいも,군고구마,etc
里芋,さといも,토란,etc
老婆,ろうば,노파,etc
産婆,さんば,산파,etc
模倣,もほう,모방,N1
倹約,けんやく,검약,N1
勤倹,きんけん,근검,etc
繭糸,けんし,견사(누에고치와 명주실),etc
生繭,なままゆ,생고치,etc
甲乙丙,こうおつへい,갑을병,etc
歌舞伎,かぶき,가부키,etc
伎楽,ぎがく,기악(탈을 쓰고 연기하는 고대 무용극),etc
冶金,やきん,야금,etc
陶冶,とうや,도야,etc
官吏,かんり,관리,etc
捕吏,ほり,포리(포졸),etc
彫塑,ちょうそ,조소(조각과 소상),etc
可塑性,かそせい,가소성,etc
塑造,そぞう,소조(찰흙으로 조각의 원형을 만듬),etc
開墾,かいこん,개간,etc
弐万円,にまんえん,2만 엔,etc
斤量,きんりょう,근량/근수/무게,etc
一旦,いったん,일단,N2
元旦,がんたん,원단(설날),N1
旦那,だんな,주인/남편,N1
朕,ちん,짐(임금의 자칭),etc
無沙汰,ぶさた,무소식/격조,N2
淘汰,とうた,도태,etc
氾濫,はんらん,범람,N1
濫用,らんよう,남용,N1
濫獲,らんかく,남획,etc
爵位,しゃくい,작위,etc
公爵,こうしゃく,공작,etc
侯爵,こうしゃく,후작,etc
伯爵,はくしゃく,백작,etc
瑠璃,るり,유리,etc
天然痘,てんねんとう,전연두,etc
水痘,すいとう,수두,etc
明瞭,めいりょう,명료,N1
一目瞭然,いちもくりょうぜん,일목요연,etc
二箇所,にかしょ,2개소,etc
箇条,かじょう,개조(각각의 조목/조항),etc
箇条書,かじょうが,き 조목별로 씀,etc
消耗,しょうもう,소모,N2
摩耗,まもう,마모,etc
心神耗弱,しんしんこうじゃく,심신모약(심신미약),etc
謁見,えっけん,알현,etc
拝謁,はいえつ,배알,etc
賦役,ふえき,부역,etc
賦課,ふか,부과,etc
天賦,てんぷ,천부,etc
遵守,じゅんしゅ,준수,etc
遵法,じゅんぽう,준법,etc
風采,ふうさい,풍채,etc
喝采,かっさい,갈채,etc
御璽,ぎょじ,옥새(천황의 도장),etc
国璽,こくじ,국새/어새,etc
挨拶,あいさつ,인사,N4
闇,やみ,어둠,N1
常闇,とこやみ,영원한 어둠,etc
暗闇,くらやみ,어둠/어두운 곳,etc
椅子,いす,의자,N5
畏敬,いけい,외경(경외),etc
畏服,いふく,외복(두려워 복종함),etc
恐れる,おそれる,두려워하다/겁내다/걱정하다,N2
萎縮,いしゅく,위축,etc
茨,いばら,가시나무,etc
茨城県,いばらきけん,이바라키 현,etc
咽喉,いんこう,인후,etc
淫乱,いんらん,음란,etc
淫行,いんこう,음행,etc
脱臼,だっきゅう,탈구,etc
臼歯,きゅうし,구치(어금니),etc
石臼,いしうす,돌절구,etc
擬餌,ぎじ,제물낚시로 된 미끼,etc
好餌,こうじ,좋은 미끼/호구,etc
餌,えさ,모이/먹이/미끼,N2
餌食,えじき,희생물/먹이,etc
怨恨,えんこん,원한,etc
私怨,しえん,사원(개인적 원한),etc
怨念,おんねん,원념,etc
岡山県,おかやまけん,오카야마 현,etc
福岡県,ふくおかけん,후쿠오카 현,etc
臆病,おくびょう,겁이 많음/겁쟁이,N1
臆面,おくめん,주눅든 얼굴,etc
俺,おれ,나(남성의 1인칭),N1
苛酷,かこく,가혹,etc
苛性,かせい,가성(피부를 썩이는 성질),etc
牙城,がじょう,아성,etc
歯牙,しが,치아,etc
毒牙,どくが,독아(독이빨),etc
象牙,ぞうげ,상아,etc
牙を嚙む,きばをかむ,(분해서)이를 악물다,etc
断崖,だんがい,단애(낭떠러지),etc
磨崖仏,まがいぶつ,마애불(암벽에 새긴 불상),etc
崖,がけ,벼랑/절벽,N1
頭蓋骨,ずがいこつ,두개골,etc
蓋然性,がいぜんせい,개연성,etc
蓋,ふた,뚜껑,N3
骸骨,がいこつ,해골,etc
残骸,ざんがい,잔해,etc
干し柿,ほしがき,곶감,etc
上顎,じょうがく,상악(위턱),etc
下顎,かがく,하악(아래턱),etc
顎関節,がくかんせつ,턱관절,etc
顎,あご,턱,N4
上顎,うわあご,위턱,etc
下顎,したあご,아래턱,etc
葛藤,かっとう,갈등,etc
葛湯,くずゆ,갈탕,etc
葛粉,くずこ,갈분(칡뿌리에서 얻은 가루),etc
電気釜,でんきがま,전기밥솥,etc
瓦解,がかい,와해,etc
煉瓦,れんが,벽돌,N2
瓦屋根,かわらやね,기와 지붕,etc
韓国,かんこく,한국,etc
韓国語,かんこくご,한국어,etc
愛玩,あいがん,애완,etc
玩具,がんぐ,완구/장난감,N1
玩具,おもちゃ,장난감,N4
畿内,きない,교토 근방을 일컫는 말,etc
近畿,きんき,오사카/교토/나라 근방의 2부 5현을 통칭하는 단어,etc
僅少,きんしょう,근소,etc
僅差,きんさ,근소한 차이,etc
頭巾,ずきん,두건,etc
雑巾,ぞうきん,걸레,N2
串刺し,くしざし,꼬챙이에 뀀,etc
串焼き,くしやき,꼬치구이,etc
巣窟,そうくつ,소굴,etc
洞窟,どうくつ,동굴,etc
滑稽,こっけい,골계(해학),N1
稽古,けいこ,계고(학문/기술 따위를 익힘),N2
荒唐無稽,こうとうむけい,황당무계,etc
造詣,ぞうけい,조예,etc
参詣,さんけい,참예(참배),etc
間隙,かんげき,간극,etc
隙間,すきま,틈/겨를,N2
桁違い,けたちがい,현격한 차이/단위가 틀림,etc
鍵盤,けんばん,건반,etc
白鍵,はっけん,백건,etc
黒鍵,こっけん,흑건,etc
鍵,かぎ,열쇠,N5
鍵穴,かぎあな,열쇠 구멍,etc
舷側,げんそく,현측(뱃전),etc
右舷,うげん,우현,etc
舷灯,げんとう,현등(뱃전에 단 등불),etc
股間,こかん,고간,etc
股関節,こかんせつ,고관절,etc
大股,おおまた,가랑이를 크게 벌림,etc
勾配,こうばい,구배(기울기/경사진 정도/비탈),etc
勾留,こうりゅう,구류,etc
咽喉,いんこう,인후,etc
喉頭,こうとう,후두,etc
喉,のど,목/목구멍/인후,N4
喉元,のどもと,목구멍 맨 안쪽,etc
脳梗塞,のうこうそく,뇌경색,etc
心筋梗塞,しんきんこうそく,심근경색,etc
痕跡,こんせき,흔적,etc
血痕,けっこん,혈흔,etc
傷痕,きずあと,상흔/상처 자국,etc
爪痕,つめあと,손톱 자국,etc
挫折,ざせつ,좌절,etc
頓挫,とんざ,돈좌(좌절),etc
捻挫,ねんざ,염좌,etc
脳梗塞,のうこうそく,뇌경색,etc
心筋梗塞,しんきんこうそく,심근경색,etc
閉塞,へいそく,폐색,etc
要塞,ようさい,요새,etc
京阪神,けいはんしん,교토/오사카/고베의 준말,etc
大阪,おおさか,오사카,etc
埼玉県,さいたまけん,사이타마 현,etc
鉄柵,てっさく,철책,etc
木柵,もくさく,목책,etc
挨拶,あいさつ,인사,N4
斬首,ざんしゅ,참수,etc
斬新,ざんしん,참신,N1
叱責,しっせき,질책,etc
嫉妬,しっと,질투,N1
腫瘍,しゅよう,종양,etc
浮腫,ふしゅ,부종,etc
呪文,じゅもん,주문,etc
呪詛,じゅそ,저주,etc
一蹴,いっしゅう,일축,etc
蹴球,しゅうきゅう,축구,etc
蹴る,ける,차다/걷어차다/거절하다,N3
払拭,ふっしょく,불식,etc
拭く,ふく,닦다/훔치다,N3
拭う,ぬぐう,닦다/지우다,etc
尻,しり,엉덩이,N2
尻餅,しりもち,엉덩방아,etc
腎臓,じんぞう,신장,etc
凄然,せいぜん,처연,etc
凄惨,せいさん,처참,etc
凄絶,せいぜつ,처절,etc
覚醒,かくせい,각성,etc
覚醒剤,かくせいざい,각성제,etc
親戚,しんせき,친척,N3
姻戚,いんせき,인척,etc
外戚,がいせき,외척,etc
脊椎,せきつい,척추,etc
脊髄,せきずい,척수,etc
煎薬,せんやく,탕약,etc
煎餅,せんべい,센베과자,etc
羨望,せんぼう,선망,etc
涙腺,るいせん,눈물샘,etc
唾液腺,だえきせん,침샘,etc
リンパ腺,リンパせん,림프선,etc
詮索,せんさく,탐색함/캐어냄,etc
所詮,しょせん,결국/필경/어차피,etc
食膳,しょくぜん,밥상/요리,etc
配膳,はいぜん,배식,etc
御膳,ごぜん,진지상/진지,etc
曽祖父,そうそふ,증조부,etc
未曽有,みぞう,미증유,etc
狙撃,そげき,저격,etc
遡及,そきゅう,소급,etc
遡上,そじょう,소상(거슬러 올라감),etc
痩身,そうしん,수신(여윈 몸),etc
把捉,はそく,파착(파악/포착),etc
領袖,りょうしゅう,영수(우두머리),etc
袖手傍観,しゅうしゅぼうかん,수수방관,etc
半袖,はんそで,반소매,N2
袖口,そでぐち,소맷부리,etc
謙遜,けんそん,겸손,N2
不遜,ふそん,불손,etc
遜色,そんしょく,손색,etc
唾液,だえき,타액,etc
唾棄,だき,타기(혐오하고 경멸함),etc
生唾,なまつば,군침,etc
堆積,たいせき,퇴적,etc
堆肥,たいひ,퇴비,etc
戴冠式,たいかんしき,대관식,etc
推戴,すいたい,추대,etc
破綻,はたん,파탄,etc
焼酎,しょうちゅう,소주,etc
進捗,しんちょく,진척,etc
潰瘍,かいよう,궤양,etc
潰滅,かいめつ,궤멸,etc
爪痕,つめあと,손톱 자국,etc
爪切り,つめきり,손톱깎이,etc
爪先,つまさき,발끝,etc
諦観,ていかん,체관(명확히 본질을 봄),etc
諦念,ていねん,체념,etc
溺死,できし,익사,etc
耽溺,たんでき,탐닉,etc
装塡,そうてん,장전,etc
補塡,ほてん,보전,etc
貼付,ちょうふ,첩부(발라서 붙임),etc
嫉妬,しっと,질투,N1
賭博,とばく,도박,etc
賭場,とば,도박장,etc
懸ける,かける,걸다/늘어뜨리다/내던지다,N4
賭ける,かける,걸다/내기를 하다/소중한 것을 대가로 하다,N1
栃木県,とちぎけん,토치기 현,etc
頓悟,とんご,(불교)돈오,etc
頓挫,とんざ,돈좌(좌절),etc
頓死,とんし,돈사(갑작스런 죽음),etc
整頓,せいとん,정돈,etc
謎,なぞ,수수께끼/불가사의,N2
鍋,なべ,냄비,N2
鍋蓋,なべぶた,냄비뚜껑,etc
捻挫,ねんざ,염좌,etc
捻出,ねんしゅつ,생각을 짜냄,etc
罵倒,ばとう,매도,etc
罵声,ばせい,시끄럽게 욕하는 소리,etc
剝奪,はくだつ,박탈,etc
剝製,はくせい,박제,etc
剝がす,はがす,벗기다/떼다,N2
剝ぐ,はぐ,벗기다/はげる의 문어형,N1
箸,はし,젓가락,N3
箸箱,はしばこ,젓가락통,etc
斑点,はんてん,반점,etc
紫斑,しはん,자반(멍),etc
氾濫,はんらん,범람,N1
汎用,はんよう,범용,etc
汎神論,はんしんろん,범신론,etc
膝,ひざ,무릎,N2
膝枕,ひざまくら,무릎베개,etc
肘,ひじ,팔꿈치,N2
肘枕,ひじまくら,팔베개,etc
岐阜県,ぎふけん,기후 현,etc
隠蔽,いんぺい,은폐,etc
遮蔽,しゃへい,차폐,etc
蔑視,べっし,멸시,etc
軽蔑,けいべつ,경멸,N1
養蜂,ようほう,양봉,etc
蜂起,ほうき,봉기,etc
蜂蜜,はちみつ,벌꿀,N1
容貌,ようぼう,용모,etc
美貌,びぼう,미모,etc
変貌,へんぼう,변모,etc
外貌,がいぼう,외모,etc
頬,ほお,볼/뺨,N2
頬桁,ほおげた,광대뼈,etc
頬張る,ほおばる,볼이 미어지게 음식을 입에 넣다,etc
勃発,ぼっぱつ,발발,etc
勃起,ぼっき,발기,etc
曖昧,あいまい,애매,N2
愚昧,ぐまい,우매,etc
枕,まくら,베개,N2
膝枕,ひざまくら,무릎베개,etc
肘枕,ひじまくら,팔베개,etc
蜂蜜,はちみつ,벌꿀,N1
蜜蜂,みつばち,꿀벌,etc
冥福,めいふく,명복,etc
冥界,めいかい,명계,etc
冥利,みょうり,명리(은연중에 입는 신불의 은혜),etc
冥護,みょうご,명호(신불의 가호),etc
麺類,めんるい,면류,etc
冷麺,れいめん,냉면,etc
煎餅,せんべい,센베과자,etc
餅,もち,떡/찰떡,etc
尻餅,しりもち,엉덩방아,etc
餅屋,もちや,떡집/떡장수,etc
妖怪,ようかい,요괴,etc
妖艶,ようえん,요염,etc
妖婦,ようふ,요부,etc
妖女,ようじょ,요녀,etc
肥沃,ひよく,비옥,etc
沃土,よくど,옥토,etc
伴侶,はんりょ,반려,etc
僧侶,そうりょ,승려,etc
賄賂,わいろ,회뢰(뇌물),N1
翻弄,ほんろう,번롱(농락),etc
愚弄,ぐろう,우롱,etc
玩弄,がんろう,완롱(노리갯감으로 여김),etc
山麓,さんろく,산록(산기슭),etc
麓,ふもと,산기슭,N2
脇道,わきみち,곁길/옆길,etc
脇腹,わきばら,옆구리,etc
丼,どんぶり,덮밥/밥그릇,N2
丼飯,どんぶりめし,덮밥,etc
牛丼,ぎゅうどん,규동,etc
天丼,てんどん,텐동,etc
傲慢,ごうまん,오만,etc
傲然,ごうぜん,오연,etc
古刹,こさつ,고찰(옛 절),etc
名刹,めいさつ,명찰(유명한 절),etc
刹那,せつな,찰나,etc
哺乳,ほにゅう,포유(젖을 먹여 아이를 기름),etc
哺乳類,ほにゅうるい,포유류,etc
比喩,ひゆ,비유,etc
隠喩,いんゆ,은유,etc
暗喩,あんゆ,암유(은유),etc
嗅覚,きゅうかく,후각,etc
嘲笑,ちょうしょう,조소,etc
自嘲,じちょう,자조,etc
嘲弄,ちょうろう,조롱,etc
毀損,きそん,훼손,etc
破毀,はき,파훼,etc
語彙,ごい,어휘,N1
恣意的,しいてき,자의적,etc
放恣,ほうし,방자,etc
危惧,きぐ,위구(걱정하고 두려워함),N1
