Link,Kanji,Meanings,On Yomi,Kun Yomi,Pronunciations,Level
https://nihongokanji.com/1249,排,"[""밀어내다"", ""배척하다""]","[""ハイ""]",[],"[""밀칠 배""]",N1
https://nihongokanji.com/1250,裕,"[""넉넉한"", ""너그러운""]","[""ユウ""]",[],"[""넉넉할 유""]",N1
https://nihongokanji.com/1251,堅,"[""단단하다"", ""굳다""]","[""ケン""]","[""かた(い)""]","[""굳을 견""]",N1
https://nihongokanji.com/1252,訳,"[""번역"", ""이유""]","[""ヤク""]","[""わけ""]","[""번역할 역""]",N1
https://nihongokanji.com/1253,芝,"[""잔디""]",[],"[""しば""]","[""지초 지""]",N1
https://nihongokanji.com/1254,綱,"[""밧줄"", ""일의 뼈대""]","[""コウ""]","[""つな""]","[""벼리 강""]",N1
https://nihongokanji.com/1255,典,"[""경전"", ""중요한 책"", ""기준"", ""규칙""]","[""テン""]",[],"[""법 전""]",N1
https://nihongokanji.com/1256,賀,"[""축하하다""]","[""ガ""]",[],"[""하례할 하""]",N1
https://nihongokanji.com/1257,扱,"[""다루다"", ""취급하다""]",[],"[""あつか(う)""]","[""거둘 급""]",N1
https://nihongokanji.com/1258,顧,"[""돌아보다"", ""돌이켜보다""]","[""コ""]","[""かえり(みる)""]","[""돌아볼 고""]",N1
https://nihongokanji.com/1259,訟,"[""소송하다""]","[""ショウ""]",[],"[""송사할 송""]",N1
https://nihongokanji.com/1260,戒,"[""경계하다"", ""금지하다"", ""계율""]","[""カイ""]","[""いまし(める)""]","[""경계할 계""]",N1
https://nihongokanji.com/1261,祉,"[""행복"", ""복지""]","[""シ""]",[],"[""복 지""]",N1
https://nihongokanji.com/1262,誉,"[""칭찬하다"", ""명예""]","[""ヨ""]","[""ほま(れ)""]","[""명예 예""]",N1
https://nihongokanji.com/1263,歓,"[""기쁨"", ""즐거움""]","[""カン""]",[],"[""기뻐할 환""]",N1
https://nihongokanji.com/1264,奏,"[""연주하다""]","[""ソウ""]","[""かな(でる)""]","[""아뢸 주""]",N1
https://nihongokanji.com/1265,勧,"[""권고하다"", ""장려하다""]","[""カン""]","[""すす(める)""]","[""권할 권""]",N1
https://nihongokanji.com/1266,騒,"[""시끄럽다"", ""소란하다""]","[""ソウ""]","[""さわ(ぐ)""]","[""떠들 소""]",N1
https://nihongokanji.com/1267,閥,"[""문벌"", ""파벌""]","[""バツ""]",[],"[""문벌 벌""]",N1
https://nihongokanji.com/1268,甲,"[""등딱지"", ""갑옷""]","[""コウ、カン""]",[],"[""갑옷 갑""]",N1
https://nihongokanji.com/1269,縄,"[""줄"", ""노끈""]","[""ジョウ""]","[""なわ""]","[""줄 승""]",N1
https://nihongokanji.com/1270,郷,"[""시골"", ""고향""]","[""キョウ、ゴウ""]",[],"[""시골 향""]",N1
https://nihongokanji.com/1271,揺,"[""흔들다"", ""움직이다"", ""흔들리다""]","[""ヨウ""]","[""ゆ(る)、ゆ(する)、ゆ(れる)、ゆ(らぐ)、ゆ(るぐ)、ゆ(さぶる)、ゆ(すぶる)""]","[""흔들릴 요""]",N1
https://nihongokanji.com/1272,免,"[""면하다"", ""허가하다""]","[""メン""]","[""まぬか(れる)""]","[""면할 면""]",N1
https://nihongokanji.com/1273,既,"[""이미"", ""벌써"", ""이전에""]","[""キ""]","[""すで(に)""]","[""이미 기""]",N1
https://nihongokanji.com/1274,薦,"[""천거하다"", ""추천하다""]","[""セン""]","[""すす(める)""]","[""천거할 천""]",N1
https://nihongokanji.com/1275,隣,"[""이웃하다""]","[""リン""]","[""とな(る)、となり""]","[""이웃 린""]",N1
https://nihongokanji.com/1276,華,"[""화려하다"", ""빛나다"", ""꽃""]","[""カ、ケ""]","[""はな""]","[""빛날 화""]",N1
https://nihongokanji.com/1277,範,"[""모범"", ""규범"", ""틀"", ""범위""]","[""ハン""]",[],"[""법 범""]",N1
https://nihongokanji.com/1278,隠,"[""숨다"", ""숨기다""]","[""イン""]","[""かく(す)、かく(れる)""]","[""숨을 은""]",N1
https://nihongokanji.com/1279,徳,"[""덕"", ""도덕""]",[],[],"[""덕 덕""]",N1
https://nihongokanji.com/1280,哲,"[""철학"", ""총명함"", ""사리에 밝음""]","[""テツ""]",[],"[""밝을 철""]",N1
https://nihongokanji.com/1281,杉,"[""삼나무""]",[],"[""すぎ""]","[""삼나무 삼""]",N1
https://nihongokanji.com/1282,里,"[""마을""]","[""リ""]","[""さと""]","[""마을 리""]",N1
https://nihongokanji.com/1283,釈,"[""해석하다"", ""설명하다""]","[""シャク""]",[],"[""풀 석""]",N1
https://nihongokanji.com/1284,己,"[""나"", ""자신""]","[""コ、キ""]","[""おのれ""]","[""몸 기""]",N1
https://nihongokanji.com/1285,妥,"[""타당하다"", ""온당하다""]","[""ダ""]",[],"[""온당할 타""]",N1
https://nihongokanji.com/1286,威,"[""두려움"", ""위엄"", ""권위""]","[""イ""]",[],"[""위엄 위""]",N1
https://nihongokanji.com/1287,豪,"[""호걸"", ""뛰어남""]","[""ゴウ""]",[],"[""호걸 호""]",N1
https://nihongokanji.com/1288,熊,"[""곰""]",[],"[""くま""]","[""곰 웅""]",N1
https://nihongokanji.com/1289,滞,"[""머무르다"", ""막히다""]","[""タイ""]","[""とどこお(る)""]","[""막힐 체""]",N1
https://nihongokanji.com/1290,微,"[""미세한"", ""작은""]","[""ビ""]",[],"[""작을 미""]",N1
https://nihongokanji.com/1291,隆,"[""높이 오르다"", ""번성하다""]","[""リュウ""]",[],"[""높을 륭""]",N1
https://nihongokanji.com/1292,症,"[""증상"", ""증세""]","[""ショウ""]",[],"[""증세 증""]",N1
https://nihongokanji.com/1293,暫,"[""잠깐""]","[""ザン""]",[],"[""잠깐 잠""]",N1
https://nihongokanji.com/1294,忠,"[""충성스러운""]","[""チュウ""]",[],"[""충성 충""]",N1
https://nihongokanji.com/1295,倉,"[""창고"", ""곳간""]","[""ソウ""]","[""くら""]","[""곳집 창""]",N1
https://nihongokanji.com/1296,肝,"[""간"", ""중요한""]","[""カン""]","[""きも""]","[""간 간""]",N1
https://nihongokanji.com/1297,喚,"[""부르다"", ""외치다""]","[""カン""]",[],"[""부를 환""]",N1
https://nihongokanji.com/1298,沿,"[""(물/흐름 등을) 따라가다""]","[""エン""]","[""そ(う)""]","[""물 따라갈 연""]",N1
https://nihongokanji.com/1299,妙,"[""묘하다"", ""신묘하다"", ""아름답다""]","[""ミョウ""]",[],"[""묘할 묘""]",N1
https://nihongokanji.com/1300,唱,"[""소리내 읽다"", ""노래를 부르다""]","[""ショウ""]","[""とな(える)""]","[""부를 창""]",N1
https://nihongokanji.com/1301,索,"[""찾다""]","[""サク""]",[],"[""찾을 색""]",N1
https://nihongokanji.com/1302,誠,"[""진심의"", ""성실한""]","[""セイ""]","[""まこと""]","[""정성 성""]",N1
https://nihongokanji.com/1303,襲,"[""습격하다"", ""세습하다""]","[""シュウ""]","[""おそ(う)""]","[""엄습할 습""]",N1
https://nihongokanji.com/1304,懇,"[""간절하다""]","[""コン""]","[""ねんご(ろ)""]","[""간절할 간""]",N1
https://nihongokanji.com/1305,俳,"[""배우"", ""광대""]","[""ハイ""]",[],"[""배우 배""]",N1
https://nihongokanji.com/1306,柄,"[""자루"", ""손잡이"", ""성질/상태""]","[""ヘイ""]","[""がら、え""]","[""자루 병""]",N1
https://nihongokanji.com/1307,驚,"[""놀라다""]","[""キョウ""]","[""おどろ(く)、おどろ(かす)""]","[""놀랄 경""]",N1
https://nihongokanji.com/1308,麻,"[""삼베"", ""마비""]","[""マ""]","[""あさ""]","[""삼 마""]",N1
https://nihongokanji.com/1309,剤,"[""약"", ""약을 조제하다""]","[""ザイ""]",[],"[""약제 제""]",N1
https://nihongokanji.com/1310,瀬,"[""여울""]",[],"[""せ""]","[""여울 뢰""]",N1
https://nihongokanji.com/1311,趣,"[""취지"", ""취향"", ""취미""]","[""シュ""]","[""おもむき""]","[""뜻 취""]",N1
https://nihongokanji.com/1312,陥,"[""함정"", ""빠지다"", ""함락하다""]","[""カン""]","[""おちい(る)、おとしい(れる)""]","[""빠질 함""]",N1
https://nihongokanji.com/1313,斎,"[""상복 자"", ""심신을 깨끗이 하다"", ""장례식""]","[""サイ""]",[],"[""재계할/집 재""]",N1
https://nihongokanji.com/1314,貫,"[""꿰뚫다""]","[""カン""]","[""つらぬ(く)""]","[""꿸 관""]",N1
https://nihongokanji.com/1315,仙,"[""신선""]","[""セン""]",[],"[""신선 선""]",N1
https://nihongokanji.com/1316,慰,"[""위로하다""]","[""イ""]","[""なぐさ(む)、なぐさ(める)""]","[""위로할 위""]",N1
https://nihongokanji.com/1317,序,"[""처음"", ""순서""]","[""ジョ""]",[],"[""차례 서""]",N1
https://nihongokanji.com/1318,旬,"[""열흘"", ""10"", ""가득 차다"", ""제철""]","[""ジュン、シュン""]",[],"[""열흘 순""]",N1
https://nihongokanji.com/1319,兼,"[""겸하다""]","[""ケン""]","[""か(ねる)""]","[""겸할 겸""]",N1
https://nihongokanji.com/1320,聖,"[""신성한"", ""성스러운""]","[""セイ""]",[],"[""성인 성""]",N1
https://nihongokanji.com/1321,旨,"[""뜻"", ""취지""]","[""シ""]","[""むね""]","[""뜻 지""]",N1
https://nihongokanji.com/1322,即,"[""즉시"", ""곧바로""]","[""ソク""]",[],"[""곧 즉""]",N1
https://nihongokanji.com/1323,柳,"[""버드나무""]","[""リュウ""]","[""やなぎ""]","[""버들 류""]",N1
https://nihongokanji.com/1324,舎,"[""숙소"", ""집"", ""저택""]","[""シャ""]",[],"[""집 사""]",N1
https://nihongokanji.com/1325,偽,"[""거짓"", ""가짜""]","[""ギ""]","[""にせ、いつわ(る)""]","[""거짓 위""]",N1
https://nihongokanji.com/1326,覇,"[""제패하다"", ""으뜸""]","[""ハ""]",[],"[""으뜸 패""]",N1
https://nihongokanji.com/1327,詳,"[""자세한"", ""상세한""]","[""ショウ""]","[""くわ(しい)""]","[""자세할 상""]",N1
https://nihongokanji.com/1328,抵,"[""막다"", ""저항하다""]",[],[],"[""막을 저""]",N1
https://nihongokanji.com/1329,脅,"[""위협하다""]","[""キョウ""]","[""おど(す)、おど(かす)、おびや(かす)""]","[""위협할 협""]",N1
https://nihongokanji.com/1330,茂,"[""무성하다"", ""풍성하다""]","[""モ""]","[""しげ(る)""]","[""무성할 무""]",N1
https://nihongokanji.com/1331,犠,"[""희생""]","[""ギ""]",[],"[""희생 희""]",N1
https://nihongokanji.com/1332,旗,"[""깃발""]","[""キ""]","[""はた""]","[""기 기""]",N1
https://nihongokanji.com/1333,距,"[""멀리 떨어지다"", ""거리""]","[""キョ""]",[],"[""상거할 거""]",N1
https://nihongokanji.com/1334,雅,"[""맑은"", ""우아한""]","[""ガ""]",[],"[""맑을 아""]",N1
https://nihongokanji.com/1335,飾,"[""꾸미다"", ""장식""]","[""ショク""]","[""かざ(る)""]","[""꾸밀 식""]",N1
https://nihongokanji.com/1336,網,"[""그물"", ""망""]","[""モウ""]","[""あみ""]","[""그물 망""]",N1
https://nihongokanji.com/1337,竜,"[""용""]","[""リュウ""]","[""たつ""]","[""용 룡""]",N1
https://nihongokanji.com/1338,詩,"[""시"", ""운문"", ""시가""]","[""シ""]",[],"[""시 시""]",N1
https://nihongokanji.com/1339,繁,"[""번창하다"", ""번성하다"", ""번거롭다""]","[""ハン""]",[],"[""번성할 번""]",N1
https://nihongokanji.com/1340,翼,"[""날개""]","[""ヨク""]","[""つばさ""]","[""날개 익""]",N1
https://nihongokanji.com/1341,潟,"[""개펄"", ""간석지""]",[],"[""かた""]","[""개펄 석""]",N1
https://nihongokanji.com/1342,敵,"[""적"", ""원수""]","[""テキ""]","[""かたき""]","[""대적할 적""]",N1
https://nihongokanji.com/1343,魅,"[""매혹"", ""매력""]","[""ミ""]",[],"[""매혹할 매""]",N1
https://nihongokanji.com/1344,嫌,"[""싫어하다"", ""혐오하다""]","[""ケン、ゲン""]","[""きら(う)、いや""]","[""싫어할 혐""]",N1
https://nihongokanji.com/1345,斉,"[""가지런한"", ""균일한""]","[""セイ""]",[],"[""가지런할 제""]",N1
https://nihongokanji.com/1346,敷,"[""펴다"", ""깔다""]","[""フ""]","[""し(く)""]","[""펼 부""]",N1
https://nihongokanji.com/1347,擁,"[""껴안다"", ""감싸주다""]","[""ヨウ""]",[],"[""낄 옹""]",N1
https://nihongokanji.com/1348,圏,"[""범위"", ""구역""]","[""ケン""]",[],"[""우리 권""]",N1
https://nihongokanji.com/1349,酸,"[""산성"", ""시큼한""]","[""サン""]","[""す(い)""]","[""실 산""]",N1
https://nihongokanji.com/1350,罰,"[""벌하다""]","[""バツ、バチ""]",[],"[""벌할 벌""]",N1
https://nihongokanji.com/1351,滅,"[""사라지다"", ""없어지다"", ""멸망하다""]","[""メツ""]","[""ほろ(びる)、ほろ(ぼす)""]","[""멸할 멸""]",N1
https://nihongokanji.com/1352,礎,"[""주춧돌"", ""초석""]","[""ソ""]","[""いしずえ""]","[""주춧돌 초""]",N1
https://nihongokanji.com/1353,腐,"[""썩다""]","[""フ""]","[""くさ(る)、くさ(れる)、くさ(らす)""]","[""썩을 부""]",N1
https://nihongokanji.com/1354,脚,"[""다리""]","[""キャク、キャ""]","[""あし""]","[""다리 각""]",N1
https://nihongokanji.com/1355,潮,"[""조수""]","[""チョウ""]","[""しお""]","[""밀물/조수 조""]",N1
https://nihongokanji.com/1356,梅,"[""매화""]","[""バイ""]","[""うめ""]","[""매화 매""]",N1
https://nihongokanji.com/1357,尽,"[""다하다"", ""전부"", ""죄다""]","[""ジン""]","[""つ(くす)、つ(きる)、つ(かす)""]","[""다할 진""]",N1
https://nihongokanji.com/1358,僕,"[""하인"", ""남자의 자칭(겸손한 말투)""]","[""ボク""]",[],"[""종 복""]",N1
https://nihongokanji.com/1359,桜,"[""벚나무"", ""벚꽃""]","[""オウ""]","[""さくら""]","[""앵두 앵""]",N1
https://nihongokanji.com/1360,滑,"[""미끄러운"", ""유창한""]","[""カツ、コツ""]","[""すべ(る)、なめ(らか)""]","[""미끄러울 활""]",N1
https://nihongokanji.com/1361,孤,"[""외롭다"", ""고아""]","[""コ""]",[],"[""고아/외로울 고""]",N1
https://nihongokanji.com/1362,炎,"[""타오르다"", ""화염"", ""불꽃""]","[""エン""]","[""ほのお""]","[""불꽃 염""]",N1
https://nihongokanji.com/1363,賠,"[""배상"", ""보상""]","[""バイ""]",[],"[""물어줄 배""]",N1
https://nihongokanji.com/1364,句,"[""구절"", ""글귀""]","[""ク""]",[],"[""글귀 구""]",N1
https://nihongokanji.com/1365,寿,"[""장수하다"", ""나이"", ""생명""]","[""ジュ""]","[""ことぶき""]","[""목숨 수""]",N1
https://nihongokanji.com/1366,鋼,"[""강철""]","[""コウ""]","[""はがね""]","[""강철 강""]",N1
https://nihongokanji.com/1367,頑,"[""완고한"", ""강경한""]","[""ガン""]",[],"[""완고할 완""]",N1
https://nihongokanji.com/1368,鎖,"[""쇠사슬"", ""잠그다""]","[""サ""]","[""くさり""]","[""쇠사슬 쇄""]",N1
https://nihongokanji.com/1369,彩,"[""채색하다""]","[""サイ""]","[""いろど(る)""]","[""채색 채""]",N1
https://nihongokanji.com/1370,摩,"[""문지르다"", ""비비다"", ""마찰"", ""갈다""]",[],[],"[""문지를 마""]",N1
https://nihongokanji.com/1371,励,"[""힘쓰다"", ""격려하다""]","[""レイ""]","[""はげ(む)、はげ(ます)""]","[""힘쓸 려""]",N1
https://nihongokanji.com/1372,縦,"[""세로""]","[""ジュウ""]","[""たて""]","[""세로 종""]",N1
https://nihongokanji.com/1373,輝,"[""빛나다""]","[""キ""]","[""かがや(く)""]","[""빛날 휘""]",N1
https://nihongokanji.com/1374,蓄,"[""모으다"", ""쌓다""]","[""チク""]","[""たくわ(える)""]","[""모을 축""]",N1
https://nihongokanji.com/1375,軸,"[""축"", ""주축""]","[""ジク""]",[],"[""굴대 축""]",N1
https://nihongokanji.com/1376,巡,"[""순회하다"", ""한바퀴 돌다""]","[""ジュン""]","[""めぐ(る)""]","[""돌 순""]",N1
https://nihongokanji.com/1377,稼,"[""(돈을) 벌다"", ""열심히 일하다""]","[""カ""]","[""かせ(ぐ)""]","[""심을 가""]",N1
https://nihongokanji.com/1378,瞬,"[""깜빡이다"", ""찰나의""]","[""シュン""]","[""またた(く)""]","[""깜짝일 순""]",N1
https://nihongokanji.com/1379,砲,"[""대포""]","[""ホウ""]",[],"[""대포 포""]",N1
https://nihongokanji.com/1380,噴,"[""내뿜다""]","[""フン""]","[""ふ(く)""]","[""뿜을 분""]",N1
https://nihongokanji.com/1381,誇,"[""자랑하다"", ""과시하다""]","[""コ""]","[""ほこ(る)""]","[""자랑할 과""]",N1
https://nihongokanji.com/1382,祥,"[""경사"", ""행복""]","[""ショウ""]",[],"[""상서 상""]",N1
https://nihongokanji.com/1383,牲,"[""희생""]","[""セイ""]",[],"[""희생 생""]",N1
https://nihongokanji.com/1384,秩,"[""질서"", ""순서""]","[""チツ""]",[],"[""차례 질""]",N1
https://nihongokanji.com/1385,帝,"[""황제""]",[],[],"[""임금 제""]",N1
https://nihongokanji.com/1386,唆,"[""꾀다"", ""부추기다""]","[""サ""]","[""そそのか(す)""]","[""부추길 사""]",N1
https://nihongokanji.com/1387,阻,"[""막다"", ""방해하다""]","[""ソ""]","[""はば(む)""]","[""막힐 조""]",N1
https://nihongokanji.com/1388,泰,"[""편안하다"", ""침착하다""]","[""タイ""]",[],"[""클 태""]",N1
https://nihongokanji.com/1389,賄,"[""뇌물"", ""재물""]","[""ワイ""]","[""まかな(う)""]","[""재물/뇌물 회""]",N1
https://nihongokanji.com/1390,撲,"[""때리다"", ""두드리다""]","[""ボク""]",[],"[""칠 박""]",N1
https://nihongokanji.com/1391,堀,"[""수로"", ""굴""]",[],"[""ほり""]","[""굴 굴""]",N1
https://nihongokanji.com/1392,菊,"[""국화""]","[""キク""]",[],"[""국화 국""]",N1
https://nihongokanji.com/1393,絞,"[""죄다"", ""조르다""]","[""コウ""]","[""しぼ(る)、し(める)、し(まる)""]","[""목맬 교""]",N1
https://nihongokanji.com/1394,縁,"[""인연"", ""가장자리""]","[""エン""]","[""ふち""]","[""인연 연""]",N1
https://nihongokanji.com/1395,唯,"[""오직"", ""그것 뿐"", ""다만""]","[""ユイ、イ""]",[],"[""오직 유""]",N1
https://nihongokanji.com/1396,膨,"[""팽창하다"", ""부풀어오르다""]","[""ボウ""]","[""ふく(らむ)、ふく(れる)""]","[""불을 팽""]",N1
https://nihongokanji.com/1397,矢,"[""화살""]","[""シ""]","[""や""]","[""화살 시""]",N1
https://nihongokanji.com/1398,耐,"[""견디다"", ""참다""]","[""タイ""]","[""た(える)""]","[""견딜 내""]",N1
https://nihongokanji.com/1399,塾,"[""학원""]","[""ジュク""]",[],"[""글방 숙""]",N1
https://nihongokanji.com/1400,漏,"[""새다"", ""누출되다""]","[""ロウ""]","[""も(る)、も(れる)、も(らす)""]","[""샐 루""]",N1
https://nihongokanji.com/1401,慶,"[""경사"", ""축하하다""]","[""ケイ""]",[],"[""경사 경""]",N1
https://nihongokanji.com/1402,猛,"[""거친"", ""사나운""]","[""モウ""]",[],"[""사나울 맹""]",N1
https://nihongokanji.com/1403,芳,"[""향기롭다""]","[""ホウ""]","[""かんば(しい)""]","[""꽃다울 방""]",N1
https://nihongokanji.com/1404,懲,"[""징계하다""]","[""チョウ""]","[""こ(りる)、こ(らす)、こ(らしめる)""]","[""징계할 징""]",N1
https://nihongokanji.com/1405,剣,"[""검""]","[""ケン""]","[""つるぎ""]","[""칼 검""]",N1
https://nihongokanji.com/1406,彰,"[""뚜렷이 드러나다""]","[""ショウ""]",[],"[""드러날 창""]",N1
https://nihongokanji.com/1407,棋,"[""장기""]","[""キ""]",[],"[""바둑 기""]",N1
https://nihongokanji.com/1408,丁,"[""거리의 구분"", ""장정"", ""못 등""]","[""チョウ、テイ""]",[],"[""고무래/장정 정""]",N1
