Word,Furigana,Meaning,Level
道徳,どうとく,도덕,N1
美徳,びとく,미덕,N1
悪徳,あくとく,악덕,N1
哲学,てつがく,철학,N1
哲人,てつじん,철인(철학자),N1
松杉,まつすぎ,소나무와 삼나무,N1
里程標,りていひょう,이정표,N1
郷里,きょうり,향리(고향),N1
一瀉千里,いっしゃせんり,일사천리,N1
里,さと,마을,N1
里芋,さといも,토란,N1
解釈,かいしゃく,해석,N1
注釈,ちゅうしゃく,주석,N1
自己,じこ,자기,N1
利己,りこ,이기,N1
克己,こっき,극기,N1
知己,ちき,지기(지인/벗),N1
妥当,だとう,타당,N1
妥結,だけつ,타결,N1
妥協,だきょう,타협,N1
威厳,いげん,위엄,N1
威名,いめい,위명,N1
威圧,いあつ,위압,N1
豪傑,ごうけつ,호걸,N1
豪華,ごうか,호화,N1
豪快,ごうかい,호쾌,N1
文豪,ぶんごう,문호,N1
熊,くま,곰,N1
白熊,しろくま,백곰,N1
停滞,ていたい,정체,N1
沈滞,ちんたい,침체,N1
渋滞,じゅうたい,삽체(정체),N1
微細,びさい,미세,N1
微妙,びみょう,미묘,N1
微生物,びせいぶつ,미생물,N1
隆起,りゅうき,융기,N1
隆盛,りゅうせい,융성,N1
症状,しょうじょう,증상,N1
炎症,えんしょう,염증,N1
重症,じゅうしょう,중증,N1
暫時,ざんじ,잠시,N1
暫定,ざんてい,잠정,N1
忠実,ちゅうじつ,충실,N1
忠告,ちゅうこく,충고,N1
倉庫,そうこ,창고,N1
穀倉,こくそう,곡창,N1
倉敷料,くらしきりょう,창고 보관료,N1
肝臓,かんぞう,간장,N1
肝胆,かんたん,간담(간과 쓸개),N1
肝心,かんじん,긴요함,N1
肝試し,きもだめし,담력 시험,N1
召喚,しょうかん,소환,N1
喚起,かんき,환기,N1
阿鼻叫喚,あびきょうかん,아비규환,N1
沿岸,えんがん,연안,N1
沿革,えんかく,연혁,N1
沿海,えんかい,연해,N1
奇妙,きみょう,기묘,N1
神妙,しんみょう,신묘,N1
妙案,みょうあん,묘안,N1
妙齢,みょうれい,묘령,N1
独唱,どくしょう,독창,N1
合唱,がっしょう,합창,N1
索引,さくいん,색인,N1
思索,しさく,사색,N1
捜索,そうさく,수색,N1
誠実,せいじつ,성실,N1
誠意,せいい,성의,N1
襲撃,しゅうげき,습격,N1
奇襲,きしゅう,기습,N1
世襲,せしゅう,세습,N1
懇願,こんがん,간절히 원함,N1
懇望,こんもう,간절한 희망,N1
懇請,こんせい,간청,N1
俳優,はいゆう,배우,N1
俳句,はいく,하이쿠,N1
横柄,おうへい,건방짐/오만함,N1
事柄,ことがら,사항/일/형편/사정,N1
人柄,ひとがら,인품/사람됨,N1
家柄,いえがら,집안/가문/문벌,N1
驚異,きょうい,경이,N1
驚嘆,きょうたん,경탄,N1
驚天動地,きょうてんどうち,경천동지,N1
麻痺,まひ,마비,N1
麻酔,ますい,마취,N1
大麻,たいま,대마,N1
麻布,あさぬの,마포/삼베,N1
薬剤師,やくざいし,약제사,N1
強壮剤,きょうそうざい,강장제,N1
消化剤,しょうかざい,소화제,N1
解熱剤,げねつざい,해열제,N1
浅瀬,あさせ,얕은 여울,N1
趣向,しゅこう,취향,N1
趣味,しゅみ,취미,N1
趣旨,しゅし,취지,N1
陥落,かんらく,함락,N1
陥没,かんぼつ,함몰,N1
欠陥,けっかん,결함,N1
書斎,しょさい,서재,N1
斎場,さいじょう,장례식장,N1
斎戒,さいかい,재계(목욕재계),N1
貫通,かんつう,관통,N1
貫徹,かんてつ,관철,N1
一貫,いっかん,일관,N1
仙人,せんにん,선인,N1
神仙,しんせん,신선,N1
慰安,いあん,위안,N1
慰労,いろう,위로,N1
慰霊祭,いれいさい,위령제,N1
序論,じょろん,서론,N1
序文,じょぶん,서문,N1
順序,じゅんじょ,순서,N1
序列,じょれつ,서열,N1
上旬,じょうじゅん,상순,N1
中旬,ちゅうじゅん,중순,N1
下旬,げじゅん,하순,N1
兼用,けんよう,겸용,N1
兼職,けんしょく,겸직,N1
兼業,けんぎょう,겸업,N1
神聖,しんせい,신성,N1
聖人,せいじん,성인,N1
聖地,せいち,성지,N1
趣旨,しゅし,취지,N1
論旨,ろんし,논지,N1
要旨,ようし,요지,N1
即答,そくとう,즉답,N1
即席,そくせき,즉석,N1
即時,そくじ,즉시,N1
即決,そっけつ,즉결,N1
即位,そくい,즉위,N1
花柳界,かりゅうかい,화류계,N1
柳腰,やなぎごし,유요(가늘고 나긋나긋한 미인의 허리),N1
寄宿舎,きしゅくしゃ,기숙사,N1
校舎,こうしゃ,교사,N1
舎監,しゃかん,사감,N1
真偽,しんぎ,진위,N1
虚偽,きょぎ,허위,N1
偽善,ぎぜん,위선,N1
制覇,せいは,제패,N1
覇王,はおう,패왕,N1
覇権,はけん,패권,N1
詳細,しょうさい,상세,N1
未詳,みしょう,미상,N1
抵抗,ていこう,저항,N1
抵触,ていしょく,저촉,N1
大抵,たいてい,대개/대체로,N1
脅迫,きょうはく,협박,N1
脅威,きょうい,위협,N1
脅す,おどす,위협하다/놀라게 하다,N1
脅かす,おどかす,깜짝 놀라게 하다,N1
脅かす,おびやかす,위협하다/협박하다/위태롭게 하다,N1
繁茂,はんも,번무(초목이 무성함),N1
犠牲,ぎせい,희생,N1
国旗,こっき,국기,N1
日章旗,にっしょうき,일장기,N1
旗艦,きかん,기함,N1
旗,はた,깃발,N1
旗色,はたいろ,형세/전황,N1
距離,きょり,거리,N1
優雅,ゆうが,우아,N1
清雅,せいが,청아,N1
雅楽,ががく,아악,N1
装飾,そうしょく,장식,N1
服飾,ふくしょく,복식,N1
網膜,もうまく,망막,N1
通信網,つうしんもう,통신망,N1
漁網,ぎょもう,어망,N1
網,あみ,그물,N1
金網,かなあみ,철망,N1
竜頭蛇尾,りゅうとうだび,용두사미,N1
竜巻,たつまき,회오리,N1
詩人,しじん,시인,N1
詩集,ししゅう,시집,N1
繁栄,はんえい,번영,N1
繁盛,はんじょう,번성,N1
繁殖,はんしょく,번식,N1
繁雑,はんざつ,번잡,N1
頻繁,ひんぱん,빈번,N1
左翼,さよく,좌익,N1
右翼,うよく,우익,N1
双翼,そうよく,양날개,N1
翼,つばさ,날개,N1
干潟,ひがた,간석지,N1
匹敵,ひってき,필적,N1
敵意,てきい,적의,N1
敵対,てきたい,적대,N1
魅力,みりょく,매력,N1
魅惑,みわく,매혹,N1
嫌悪,けんお,혐오,N1
機嫌,きげん,기분/비위/심기,N1
一斉,いっせい,일제,N1
斉唱,せいしょう,제창,N1
敷設,ふせつ,부설,N1
敷延,ふえん,부연,N1
抱擁,ほうよう,포옹,N1
擁護,ようご,옹호,N1
擁立,ようりつ,옹립,N1
圏内,けんない,권내,N1
圏外,けんがい,권외,N1
大気圏,たいきけん,대기권,N1
酸性,さんせい,산성,N1
酸味,さんみ,산미,N1
酸素,さんそ,산소,N1
酸化,さんか,산화,N1
処罰,しょばつ,처벌,N1
刑罰,けいばつ,형벌,N1
滅亡,めつぼう,멸망,N1
消滅,しょうめつ,소멸,N1
絶滅,ぜつめつ,절멸,N1
不滅,ふめつ,불멸,N1
明滅,めいめつ,명멸,N1
基礎,きそ,기초,N1
礎石,そせき,초석,N1
腐敗,ふはい,부패,N1
陳腐,ちんぷ,진부,N1
失脚,しっきゃく,실각,N1
三脚,さんきゃく,삼각,N1
脚本,きゃくほん,각본,N1
行脚,あんぎゃ,행각/도보 여행,N1
脚,あし,다리,N1
潮流,ちょうりゅう,조류,N1
満潮,まんちょう,만조,N1
潮風,しおかぜ,바닷바람,N1
潮水,しおみず,조수/바닷물,N1
梅雨,ばいう,장마,N1
梅毒,ばいどく,매독,N1
梅酒,うめしゅ,매실주,N1
尽力,じんりょく,진력,N1
無尽蔵,むじんぞう,무진장,N1
理不尽,りふじん,불합리,N1
下僕,げぼく,하인,N1
婢僕,ひぼく,비복(계집종과 사내종),N1
観桜,かんおう,벚꽃 구경,N1
桜,さくら,벚꽃,N1
桜色,さくらいろ,연분홍색,N1
滑走路,かっそうろ,활주로,N1
滑降,かっこう,활강,N1
円滑,えんかつ,원활,N1
滑稽,こっけい,골계/해학,N1
孤児,こじ,고아,N1
孤独,こどく,고독,N1
孤立,こりつ,고립,N1
火炎,かえん,화염,N1
炎症,えんしょう,염증,N1
炎,ほのお,불꽃/불길,N1
賠償,ばいしょう,배상,N1
句読点,くとうてん,구두점,N1
文句,もんく,불평,N1
俳句,はいく,하이쿠,N1
寿命,じゅみょう,수명,N1
長寿,ちょうじゅ,장수,N1
鋼鉄,こうてつ,강철,N1
製鋼,せいこう,제강,N1
鋼,はがね,강철,N1
頑強,がんきょう,완강,N1
頑固,がんこ,완고,N1
頑丈,がんじょう,튼튼함,N1
頑張,がんば,る 분발하다/노력하다/힘내다,N1
連鎖,れんさ,연쇄,N1
封鎖,ふうさ,봉쇄,N1
閉鎖,へいさ,폐쇄,N1
鎖国,さこく,쇄국,N1
鎖,くさり,쇠사슬,N1
彩色,さいしき,채색,N1
色彩,しきさい,색채,N1
摩擦,まさつ,마찰,N1
摩天楼,まてんろう,마천루,N1
激励,げきれい,격려,N1
奨励,しょうれい,장려,N1
督励,とくれい,독려,N1
操縦,そうじゅう,조종,N1
縦横,じゅうおう,종횡,N1
縦断,じゅうだん,종단,N1
縦軸,たてじく,세로축,N1
縦割り,たてわり,세로로 쪼갬,N1
縦書き,たてがき,세로쓰기,N1
光輝,こうき,광휘,N1
輝度,きど,휘도,N1
蓄積,ちくせき,축적,N1
貯蓄,ちょちく,저축,N1
蓄電池,ちくでんち,축전지,N1
枢軸国,すうじくこく,추축국,N1
地軸,ちじく,지축,N1
主軸,しゅじく,주축,N1
巡回,じゅんかい,순회,N1
一巡,いちじゅん,일순,N1
巡礼,じゅんれい,순례,N1
稼働,かどう,가동,N1
稼業,かぎょう,생업/직업,N1
瞬間,しゅんかん,순간,N1
一瞬,いっしゅん,일순,N1
砲撃,ほうげき,포격,N1
大砲,たいほう,대포,N1
砲弾,ほうだん,포탄,N1
噴火,ふんか,분화,N1
噴出,ふんしゅつ,분출,N1
噴水,ふんすい,분수,N1
誇張,こちょう,과장,N1
誇示,こじ,과시,N1
誇大,こだい,과대,N1
吉祥,きっしょう,길상(경사/행운),N1
発祥地,はっしょうち,발상지,N1
不祥事,ふしょうじ,불상사,N1
犠牲,ぎせい,희생,N1
秩序,ちつじょ,질서,N1
皇帝,こうてい,황제,N1
帝国,ていこく,제국,N1
帝王,ていおう,제왕,N1
示唆,しさ,시사,N1
教唆,きょうさ,교사,N1
阻止,そし,저지,N1
阻害,そがい,저해,N1
泰然,たいぜん,태연,N1
安泰,あんたい,평안/무사,N1
賄賂,わいろ,뇌물,N1
贈賄,ぞうわい,뇌물을 줌,N1
撲滅,ぼくめつ,박멸,N1
撲殺,ぼくさつ,박살,N1
打撲,だぼく,타박,N1
菊酒,きくざけ,국화주,N1
春菊,しゅんぎく,쑥갓,N1
絞殺,こうさつ,교살,N1
絞首刑,こうしゅけい,교수형,N1
縁故,えんこ,연고,N1
宿縁,しゅくえん,숙연(전세의 인연),N1
因縁,いんねん,인연,N1
額縁,がくぶち,액자/사진틀,N1
唯一,ゆいいつ,유일,N1
唯物論,ゆいぶつろん,유물론,N1
唯心論,ゆいしんろん,유심론,N1
唯我独尊,ゆいがどくそん,유아독존,N1
唯々諾々,いいだくだく,유유낙낙(그저 네네하고 따르는 모습을 뜻함),N1
膨張,ぼうちょう,팽창,N1
膨大,ぼうだい,팽대(방대),N1
膨らむ,ふくらむ,부풀다/부풀어 오르다/규모가 커지다,N1
膨れる,ふくれる,부풀다/뾰로통해지다/가슴이 벅차오르다,N1
弓矢,ゆみや,활과 화살,N1
矢先,やさき,화살촉,N1
矢印,やじるし,화살표,N1
耐久,たいきゅう,내구,N1
忍耐,にんたい,인내,N1
耐熱,たいねつ,내열,N1
英語塾,えいごじゅく,영어 학원,N1
漏電,ろうでん,누전,N1
漏水,ろうすい,누수,N1
漏る,もる,새다,N1
漏れる,もれる,새다/누설되다,N1
慶事,けいじ,경사,N1
慶弔,けいちょう,경조,N1
慶祝,けいしゅく,경축,N1
猛烈,もうれつ,맹렬,N1
猛獣,もうじゅう,맹수,N1
勇猛,ゆうもう,용맹,N1
猛者,もさ,맹자(명수/수완가),N1
芳香剤,ほうこうざい,방향제,N1
懲戒,ちょうかい,징계,N1
懲罰,ちょうばつ,징벌,N1
懲役,ちょうえき,징역,N1
剣道,けんどう,검도,N1
剣術,けんじゅつ,검술,N1
剣,つるぎ,양날검,N1
表彰,ひょうしょう,표창,N1
顕彰,けんしょう,현창(표창),N1
将棋,しょうぎ,쇼기(일본식 장기),N1
棋士,きし,기사,N1
棋譜,きふ,기보,N1
包丁,ほうちょう,식칼,N1
落丁,らくちょう,낙장(책에서 빠진 장),N1
壮丁,そうてい,장정,N1
丁寧,ていねい,신중함/정중함,N1
恒久,こうきゅう,항구/영구,N1
恒温,こうおん,항온,N1
恒星,こうせい,항성,N1
恒常性,こうじょうせい,항상성,N1
恒例,こうれい,항례,N1
浮揚,ふよう,부양,N1
抑揚,よくよう,억양,N1
意気揚々,いきようよう,의기양양,N1
冒険,ぼうけん,모험,N1
倫理,りんり,윤리,N1
人倫,じんりん,인륜,N1
絶倫,ぜつりん,절륜,N1
陳列,ちんれつ,진열,N1
陳述,ちんじゅつ,진술,N1
陳情,ちんじょう,진정,N1
陳腐,ちんぷ,진부,N1
記憶,きおく,기억,N1
追憶,ついおく,추억,N1
潜水,せんすい,잠수,N1
潜在,せんざい,잠재,N1
潜伏,せんぷく,잠복,N1
潜入,せんにゅう,잠입,N1
仁義,じんぎ,인의,N1
仁徳,じんとく,인덕,N1
仁慈,じんじ,인자,N1
仁王,におう,인왕(불교의 신),N1
克服,こくふく,극복,N1
克己,こっき,극기,N1
相克,そうこく,상극,N1
超克,ちょうこく,초극(곤란을 극복함),N1
山岳,さんがく,산악,N1
岳人,がくじん,산악인,N1
岳父,がくふ,장인,N1
北岳,きただけ,(지명)키타다케 산,N1
概念,がいねん,개념,N1
大概,たいがい,대개,N1
概要,がいよう,개요,N1
概論,がいろん,개론,N1
拘束,こうそく,구속,N1
拘置,こうち,구치,N1
拘禁,こうきん,구금,N1
拘泥,こうでい,구애,N1
墓地,ぼち,묘지,N1
墳墓,ふんぼ,분묘,N1
墓穴,ぼけつ,묘혈(무덤),N1
墓碑,ぼひ,묘비,N1
墓,はか,무덤,N1
墓参り,はかまいり,성묘,N1
墓守,はかもり,묘지기,N1
沈黙,ちんもく,침묵,N1
黙認,もくにん,묵인,N1
暗黙,あんもく,암묵,N1
黙殺,もくさつ,묵살,N1
必須,ひっす,필수,N1
必須条件,ひっすじょうけん,필수 조건,N1
偏向,へんこう,편향,N1
偏食,へんしょく,편식,N1
偏重,へんちょう,편중,N1
偏狭,へんきょう,편협,N1
雰囲気,ふんいき,분위기,N1
遭遇,そうぐう,조우,N1
待遇,たいぐう,대우,N1
境遇,きょうぐう,경우,N1
優遇,ゆうぐう,우대,N1
冷遇,れいぐう,냉대,N1
諮問,しもん,자문,N1
諮問委員,しもんいいん,자문 위원,N1
卓越,たくえつ,탁월,N1
卓立,たくりつ,탁립(우뚝 솟음),N1
円卓,えんたく,원탁,N1
亀裂,きれつ,균열,N1
亀,かめ,거북,N1
海亀,うみがめ,바다거북,N1
食糧,しょくりょう,식량,N1
糧食,りょうしょく,양식,N1
衣糧,いりょう,의량(의복과 식량),N1
兵糧,ひょうろう,군량,N1
名簿,めいぼ,명부,N1
帳簿,ちょうぼ,장부,N1
家計簿,かけいぼ,가계부,N1
出納簿,すいとうぼ,출납부,N1
暖炉,だんろ,난로,N1
火炉,かろ,화로,N1
原子炉,げんしろ,원자로,N1
牧場,ぼくじょう,목장,N1
放牧,ほうぼく,방목,N1
牧畜,ぼくちく,목축,N1
牧場,まきば,목장,N1
特殊,とくしゅ,특수,N1
殊勲,しゅくん,수훈,N1
殊更,ことさら,일부러,N1
生殖,せいしょく,생식,N1
養殖,ようしょく,양식,N1
繁殖,はんしょく,번식,N1
艦船,かんせん,함선,N1
艦隊,かんたい,함대,N1
軍艦,ぐんかん,군함,N1
先輩,せんぱい,선배,N1
後輩,こうはい,후배,N1
輩出,はいしゅつ,배출,N1
墓穴,ぼけつ,묘혈(무덤),N1
虎穴,こけつ,호혈(호랑이 굴),N1
穴,あな,구멍,N1
風穴,かざあな,바람구멍,N1
穴蜂,あなばち,땅벌,N1
奇跡,きせき,기적,N1
珍奇,ちんき,진귀,N1
奇妙,きみょう,기묘,N1
傲慢,ごうまん,오만,N1
怠慢,たいまん,태만,N1
自慢,じまん,자만,N1
慢性,まんせい,만성,N1
鶴,つる,학,N1
陰謀,いんぼう,음모,N1
謀略,ぼうりゃく,모략,N1
無謀,むぼう,무모,N1
謀議,ぼうぎ,모의,N1
謀反,むほん,모반,N1
拍手,はくしゅ,박수,N1
脈拍,みゃくはく,맥박,N1
拍動,はくどう,(심장)박동,N1
拍子,ひょうし,박자,N1
朗々,ろうろう,낭랑,N1
朗読,ろうどく,낭독,N1
明朗,めいろう,명랑,N1
朗報,ろうほう,낭보,N1
丈夫,じょうぶ,강건함/튼튼함,N1
頑丈,がんじょう,튼튼함,N1
大丈夫,だいじょうぶ,괜찮음/대장부,N1
背丈,せたけ,신장/키,N1
寛大,かんだい,관대,N1
寛容,かんよう,관용,N1
覆面,ふくめん,복면,N1
転覆,てんぷく,전복,N1
細胞,さいぼう,세포,N1
同胞,どうほう,동포,N1
間隔,かんかく,간격,N1
遠隔,えんかく,원격,N1
隔離,かくり,격리,N1
浄化,じょうか,정화,N1
清浄,せいじょう,청정,N1
浄水器,じょうすいき,정수기,N1
不浄,ふじょう,부정,N1
沈没,ちんぼつ,침몰,N1
没落,ぼつらく,몰락,N1
没頭,ぼっとう,몰두,N1
日没,にちぼつ,일몰,N1
余暇,よか,여가,N1
休暇,きゅうか,휴가,N1
肺,はい,폐,N1
肺炎,はいえん,폐렴,N1
肺活量,はいかつりょう,폐활량,N1
貞操,ていそう,정조,N1
貞節,ていせつ,정절,N1
貞淑,ていしゅく,정숙,N1
鑑別,かんべつ,감별,N1
鑑定,かんてい,감정,N1
鑑識,かんしき,감식,N1
印鑑,いんかん,인감,N1
年鑑,ねんかん,연감,N1
飼育,しいく,사육,N1
飼料,しりょう,사료,N1
陰陽,いんよう,음양,N1
陰気,いんき,음기,N1
陰謀,いんぼう,음모,N1
陰影,いんえい,음영,N1
陰湿,いんしつ,음습,N1
座右銘,ざゆうめい,좌우명,N1
感銘,かんめい,감명,N1
銘刀,めいとう,명도,N1
銘茶,めいちゃ,명차(고급 차),N1
碑銘,ひめい,비명(비석에 새겨진 글),N1
随行,ずいこう,수행,N1
随筆,ずいひつ,수필,N1
夫唱婦随,ふしょうふずい,부창부수,N1
猛烈,もうれつ,맹렬,N1
強烈,きょうれつ,강렬,N1
壮烈,そうれつ,장렬,N1
烈火,れっか,열화,N1
烈風,れっぷう,열풍,N1
尋問,じんもん,심문,N1
原稿,げんこう,원고,N1
投稿,とうこう,투고,N1
草稿,そうこう,초고,N1
脱稿,だっこう,탈고,N1
丹精,たんせい,정성을 다함,N1
丹念に,たんねんに,정성껏,N1
啓発,けいはつ,계발,N1
啓示,けいじ,계시,N1
啓蒙,けいもう,계몽,N1
追啓,ついけい,추계(추신),N1
丘陵,きゅうりょう,구릉,N1
砂丘,さきゅう,사구,N1
丘,おか,언덕,N1
病棟,びょうとう,병동,N1
第一棟,だいいっとう,제1동,N1
